NUMH;AENC;TENC;TERH;MUNI;SEXO;LNAC;EDAD;NACI;LEST;ENRE;FOCU;SJUB;SILH;EMPTP;JRED;BUSQ;RBUSQ;JORB;GBUSQ;FBUSQ;MSBUSQ1;DISP;PRA1;PRA2;PROF;RACT;SPRO;SECT;CONTR;HTRA;PARE;ELEV
4834;2019;1;48;9;1;2;12;1;2;N;N;4;1;;;S;6;2;S;01;17;S;2;05;9;04;4;2;;;1;264.4456
4834;2019;1;48;9;6;1;11;1;2;N;N;4;1;1;2;N;;;;;;;1;02;3;04;3;;;40;2;207.4042
4835;2019;1;48;1;1;1;15;1;1;N;N;2;1;;;N;;;;;;;4;04;5;09;4;1;;;1;162.6323
4835;2019;1;48;1;6;1;14;1;2;N;N;4;1;;;N;;;;;;;4;04;5;10;4;2;;;2;170.6491
4836;2019;1;20;3;6;1;09;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;2;1;40;4;147.0545
4836;2019;1;20;3;1;1;09;1;1;N;N;4;1;1;2;N;;;;;;;1;02;7;02;2;;;40;1;157.6357
4836;2019;1;20;3;6;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;136.0834
4837;2019;1;48;9;6;1;18;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;153.2315
4837;2019;1;48;9;1;1;13;1;1;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;3;146.0329
4838;2019;1;48;1;1;2;18;1;1;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;149.3665
4838;2019;1;48;1;6;1;18;1;1;N;N;4;1;;;N;;;;;;;4;04;7;10;4;2;;;2;156.7294
4839;2019;1;01;9;6;2;14;1;2;N;N;2;1;;;N;;;;;;;4;04;3;02;4;2;;;1;59.4117
4840;2019;1;48;9;6;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;205.24
4840;2019;1;48;9;1;1;09;1;3;N;N;4;1;1;2;N;;;;;;;1;02;7;05;4;1;5;40;1;244.8765
4840;2019;1;48;9;6;1;08;1;3;N;N;4;1;2;2;N;;;;;;;1;02;5;04;4;2;5;15;2;209.9435
4841;2019;1;48;1;1;1;06;1;3;N;N;4;3;;;S;6;2;S;01;3;S;2;06;4;04;4;2;;;3;339.28
4841;2019;1;48;1;1;1;12;1;2;N;N;4;2;1;2;N;;;;;;;1;02;1;04;3;;;40;1;178.7135
4841;2019;1;48;1;6;1;12;1;2;N;N;4;1;1;2;N;;;;;;;1;02;5;04;4;2;1;38;2;173.7948
4842;2019;1;01;9;1;2;16;1;1;N;N;2;4;;;N;;;;;;;4;07;7;03;4;2;;;1;53.3848
4842;2019;1;01;9;6;2;15;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;51.6677
4843;2019;1;48;9;1;1;13;1;2;N;N;4;1;1;2;N;;;;;;;1;02;4;02;4;2;1;41;1;171.4972
4843;2019;1;48;9;6;1;12;1;2;N;N;4;1;1;2;N;;;;;;;1;02;4;09;4;1;1;35;2;165.8439
4844;2019;1;20;9;1;1;09;1;1;N;N;4;1;1;4;N;;;;;;;1;02;7;03;4;2;1;24;1;184.8056
4845;2019;1;01;9;1;1;04;1;2;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;55.8443
4845;2019;1;01;9;1;1;11;1;3;N;N;4;1;1;2;N;;;;;;;1;02;1;03;1;;;40;1;49.8438
4845;2019;1;01;9;6;1;11;1;2;N;N;4;1;1;2;N;;;;;;;1;02;4;07;4;2;1;40;2;50.4792
4846;2019;1;48;1;6;2;15;1;1;N;N;4;1;;;N;;;;;;;4;04;5;04;4;2;;;1;164.7769
4846;2019;1;48;1;1;2;15;1;1;N;N;2;4;;;N;;;;;;;4;07;7;03;4;2;;;2;157.0359
4847;2019;1;20;3;6;2;17;1;1;N;N;4;1;;;N;;;;;;;4;04;7;10;4;2;;;1;239.0452
4847;2019;1;20;3;6;1;12;1;3;N;N;4;1;;;N;;;;;;;4;04;2;09;4;2;;;3;177.6273
4847;2019;1;20;3;1;1;10;1;2;N;N;3;2;;;N;;;;;;;4;07;9;04;4;2;;;3;207.8237
4847;2019;1;20;3;1;1;03;1;1;S;N;4;2;;;N;;;;;;;;;;;;;;;4;152.0465
4848;2019;1;20;3;6;1;18;1;3;N;N;2;2;;;N;;;;;;;4;07;2;09;4;1;;;1;179.9681
4848;2019;1;20;3;6;1;12;1;2;N;N;4;1;1;2;N;;;;;;;1;02;4;09;4;1;1;38;3;107.5502
4848;2019;1;20;3;1;1;11;1;3;N;N;4;1;1;2;N;;;;;;;1;02;8;10;4;2;1;40;3;128.0623
4849;2019;1;48;9;6;3;09;2;3;N;N;4;1;1;2;N;;;;;;;1;02;4;08;4;2;1;40;1;244.7428
4849;2019;1;48;9;1;1;08;1;3;N;N;4;1;1;2;N;;;;;;;1;02;8;03;4;2;1;40;2;248.0882
4850;2019;1;48;1;6;1;08;1;1;N;N;4;1;2;2;N;;;;;;;1;02;9;08;4;2;5;30;3;211.2137
4850;2019;1;48;1;6;2;15;1;1;N;N;2;1;;;N;;;;;;;4;04;9;08;4;2;;;1;256.0317
4851;2019;1;20;9;6;1;17;1;1;N;N;2;1;;;N;;;;;;;4;04;9;02;4;2;;;1;132.9132
4852;2019;1;48;9;1;2;08;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;05;4;2;1;40;1;247.6833
4852;2019;1;48;9;6;2;07;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;5;35;2;202.7058
4853;2019;1;20;3;1;1;12;1;1;N;N;4;1;1;2;N;;;;;;;1;02;7;06;4;2;1;40;4;119.9913
4853;2019;1;20;3;1;1;13;1;1;N;N;4;2;;;N;;;;;;;4;07;5;04;4;2;;;1;160.5847
4853;2019;1;20;3;6;1;12;1;1;N;N;4;1;2;2;N;;;;;;;1;02;9;08;4;2;1;24;4;120.8197
4854;2019;1;48;1;1;1;15;1;2;N;N;2;1;;;N;;;;;;;4;04;4;06;2;;;;1;165.7389
4854;2019;1;48;1;6;2;14;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;173.9089
4854;2019;1;48;1;6;1;18;1;1;N;N;4;3;;;N;;;;;;;4;07;5;04;5;;;;4;173.9089
4855;2019;1;20;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;147.7991
4855;2019;1;20;9;6;1;09;1;1;N;N;4;1;1;2;N;;;;;;;1;02;3;08;4;2;1;40;1;152.7266
4855;2019;1;20;9;6;3;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;133.5631
4856;2019;1;01;9;1;1;12;1;2;N;N;4;1;1;2;N;;;;;;;1;01;6;01;2;;;80;1;58.3549
4857;2019;1;20;9;1;2;07;1;2;N;S;4;3;;;S;6;2;S;07;99;S;2;06;8;04;4;2;;;1;312.118
4857;2019;1;20;9;6;2;07;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;300.0455
4857;2019;1;20;9;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;155.1188
4857;2019;1;20;9;6;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;155.1188
4857;2019;1;20;9;6;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;155.1188
4858;2019;1;20;9;1;1;07;1;2;N;N;4;1;1;2;N;;;;;;;1;01;9;02;4;2;5;47;1;219.15
4859;2019;1;20;3;1;2;16;1;1;N;N;2;1;;;N;;;;;;;4;04;5;04;4;2;;;1;95.2242
4859;2019;1;20;3;6;2;15;1;1;N;N;2;1;;;N;;;;;;;4;04;5;04;4;2;;;2;104.575
4860;2019;1;48;1;1;1;09;1;2;N;N;4;1;1;2;N;;;;;;;1;01;5;04;1;;;45;2;297.9626
4860;2019;1;48;1;6;1;09;1;3;N;N;4;1;1;3;N;;;;;;;1;02;2;02;4;2;1;35;1;215.0127
4860;2019;1;48;1;6;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;242.5776
4860;2019;1;48;1;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;241.617
4861;2019;1;20;9;6;2;04;1;1;S;N;4;2;;;N;;;;;;;4;04;4;08;4;2;;;3;163.1397
4861;2019;1;20;9;1;1;08;1;1;N;N;4;1;2;2;N;;;;;;;1;02;9;02;4;2;5;25;2;185.4985
4861;2019;1;20;9;6;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;170.4052
4861;2019;1;20;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;188.5681
4861;2019;1;20;9;6;1;09;1;1;N;S;4;1;;;S;6;2;S;01;1;S;2;05;5;04;4;2;;;1;208.7301
4862;2019;1;01;2;6;1;13;1;1;N;N;4;1;;;N;;;;;;;4;04;3;02;4;2;;;1;191.8124
4862;2019;1;01;2;1;2;12;1;1;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;40;2;166.203
4863;2019;1;20;3;1;1;09;1;2;N;N;4;1;1;2;S;1;1;S;01;24;S;1;02;8;02;4;2;5;40;1;161.6089
4864;2019;1;01;2;6;1;11;1;1;N;N;3;1;;;N;;;;;;;4;04;9;09;4;1;;;2;178.5436
4864;2019;1;01;2;1;1;13;1;1;N;N;3;3;;;N;;;;;;;4;07;5;04;4;2;;;1;171.2759
4865;2019;1;20;9;1;2;16;1;1;N;N;2;1;;;N;;;;;;;4;04;9;04;4;2;;;1;115.1766
4865;2019;1;20;9;6;2;16;1;1;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;2;126.4867
4866;2019;1;01;9;1;2;14;1;1;N;N;2;2;;;N;;;;;;;4;07;8;02;4;2;;;1;51.5637
4866;2019;1;01;9;6;2;14;1;1;N;N;4;1;;;N;;;;;;;4;04;9;10;4;2;;;2;49.9052
4867;2019;1;48;9;1;2;16;1;2;N;N;2;2;;;N;;;;;;;4;07;3;04;4;2;;;1;151.0004
4867;2019;1;48;9;6;2;14;1;3;N;N;4;1;;;N;;;;;;;4;04;2;09;4;1;;;2;158.4439
4868;2019;1;01;9;1;1;12;1;1;N;N;4;2;1;2;N;;;;;;;1;02;8;09;4;1;1;35;1;75.9741
4869;2019;1;20;9;1;1;13;1;2;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;40;1;130.5571
4870;2019;1;20;9;1;1;11;1;2;N;S;4;1;1;2;N;;;;;;;1;02;7;03;2;;;40;1;186.4712
4870;2019;1;20;9;6;1;09;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;2;5;35;2;179.9432
4870;2019;1;20;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;175.1176
4870;2019;1;20;9;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;158.2503
4870;2019;1;20;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;175.1176
4871;2019;1;20;9;1;2;08;1;3;N;N;4;1;1;2;N;;;;;;;1;02;8;02;4;2;1;40;1;176.3775
4871;2019;1;20;9;6;1;07;1;2;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;40;2;224.324
4871;2019;1;20;9;1;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;174.5597
4871;2019;1;20;9;1;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;174.5597
4872;2019;1;20;9;1;1;12;1;2;N;N;4;2;1;2;N;;;;;;;1;02;3;02;3;;;40;1;129.6825
4872;2019;1;20;9;6;1;05;1;2;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;126.2004
4872;2019;1;20;9;6;1;11;1;3;N;N;4;1;1;3;N;;;;;;;1;02;2;09;4;1;1;0;2;131.404
4873;2019;1;48;9;1;1;12;1;3;N;N;4;1;1;4;N;;;;;;;1;02;2;09;4;1;1;23;1;200.9651
4873;2019;1;48;9;1;1;04;1;2;S;N;4;3;;;N;;;;;;;4;04;;;;;;;3;194.1864
4873;2019;1;48;9;6;1;12;1;3;N;N;4;1;1;4;N;;;;;;;1;02;2;09;4;1;1;32;2;195.4341
4874;2019;1;20;9;1;1;09;1;3;N;N;4;1;1;2;N;;;;;;;1;02;1;09;4;1;5;35;1;209.3966
4875;2019;1;48;9;6;2;13;1;2;N;N;4;1;;;N;;;;;;;4;04;4;02;4;2;;;2;196.8084
4875;2019;1;48;9;1;1;14;1;2;N;N;2;1;;;N;;;;;;;4;04;4;02;4;2;;;1;235.8456
4876;2019;1;48;9;6;1;09;1;2;N;S;4;1;1;2;N;;;;;;;1;02;4;05;4;2;1;40;1;223.0218
4876;2019;1;48;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;215.9466
4876;2019;1;48;9;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;216.8052
4877;2019;1;48;9;6;2;12;1;2;N;N;4;1;2;2;N;;;;;;;1;02;2;09;4;2;1;30;3;182.423
4877;2019;1;48;9;6;2;18;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;270.6874
4878;2019;1;48;9;6;1;14;1;1;N;N;4;1;;;N;;;;;;;4;04;5;08;4;2;;;1;253.9987
4878;2019;1;48;9;1;1;09;1;1;N;N;4;2;1;2;N;;;;;;;1;02;6;08;4;2;1;40;3;244.4018
4878;2019;1;48;9;1;1;07;1;2;N;N;4;2;;;S;6;2;S;07;18;S;2;06;3;02;4;2;;;3;285.7789
4879;2019;1;48;1;6;1;08;1;3;N;N;4;1;1;2;N;;;;;;;1;02;4;08;4;2;1;40;1;215.5984
4879;2019;1;48;1;1;1;08;1;1;N;N;4;1;1;2;N;;;;;;;1;02;8;02;4;2;1;40;2;241.3727
4879;2019;1;48;1;6;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;209.5887
4880;2019;1;01;9;1;1;11;1;1;N;N;4;1;1;3;N;;;;;;;1;02;7;02;4;2;1;0;1;23.904
4880;2019;1;01;9;6;2;09;1;1;N;N;4;1;1;2;N;;;;;;;1;02;5;04;4;2;1;40;2;24.6806
4880;2019;1;01;9;6;1;05;1;2;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;23.1414
4881;2019;1;20;9;1;1;10;1;2;N;N;4;2;1;2;N;;;;;;;1;02;8;04;4;2;2;40;3;134.0742
4881;2019;1;20;9;6;1;16;1;1;N;N;4;1;;;N;;;;;;;4;04;6;01;5;;;;1;190.984
4882;2019;1;20;3;6;1;10;1;2;N;N;3;2;;;N;;;;;;;4;07;5;10;4;2;;;1;158.3505
4883;2019;1;48;9;6;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;117.6861
4883;2019;1;48;9;1;1;09;1;1;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;40;1;135.5331
4883;2019;1;48;9;6;1;08;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;2;5;38;2;113.7655
4884;2019;1;01;9;1;2;16;1;3;N;N;2;1;;;N;;;;;;;4;04;1;02;4;2;;;1;12.7772
4884;2019;1;01;9;6;2;15;1;3;N;N;4;1;;;N;;;;;;;4;04;2;09;4;1;;;2;12.3662
4885;2019;1;20;3;1;1;18;1;1;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;104.1261
4885;2019;1;20;3;6;2;17;1;1;N;N;2;1;;;N;;;;;;;4;04;2;09;4;2;;;2;114.3511
4886;2019;1;48;9;6;2;15;1;1;N;N;2;1;;;N;;;;;;;4;04;5;09;4;2;;;1;246.1591
4886;2019;1;48;9;1;1;08;1;1;N;N;4;4;;;N;;;;;;;4;07;;;;;;;3;279.9535
4887;2019;1;48;9;1;3;12;1;3;N;N;4;1;1;4;N;;;;;;;1;02;2;05;4;2;1;32;1;175.1389
4887;2019;1;48;9;6;1;11;1;2;N;N;4;1;1;4;N;;;;;;;1;02;3;08;2;;;32;2;195.3081
4888;2019;1;20;9;1;1;16;1;3;N;N;2;1;;;N;;;;;;;4;04;4;06;4;2;;;1;112.0007
4888;2019;1;20;9;6;2;15;1;1;N;N;4;1;;;N;;;;;;;4;04;9;02;4;2;;;2;122.999
4889;2019;1;48;9;6;1;11;1;2;N;N;4;1;2;2;N;;;;;;;1;02;4;08;4;2;1;20;1;106.3167
4890;2019;1;48;1;6;1;09;1;1;N;N;4;1;2;2;N;;;;;;;1;02;5;02;4;2;1;16;2;252.6674
4890;2019;1;48;1;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;244.6517
4890;2019;1;48;1;6;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;245.6244
4890;2019;1;48;1;1;1;10;1;3;N;N;3;2;1;3;N;;;;;;;1;02;8;08;1;;;0;1;231.1314
4891;2019;1;48;9;6;2;18;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;160.2353
4891;2019;1;48;9;1;1;18;1;1;N;N;2;3;;;N;;;;;;;4;07;7;03;4;2;;;1;152.7076
4892;2019;1;48;9;6;1;17;1;1;N;N;2;2;;;N;;;;;;;4;07;9;09;4;2;;;1;248.5766
4892;2019;1;48;9;1;1;12;1;1;N;N;4;1;;;N;;;;;;;4;04;7;02;4;2;;;3;244.9338
4893;2019;1;20;9;1;1;10;1;3;N;S;4;2;1;4;N;;;;;;;1;02;1;04;4;2;1;32;1;159.9703
4893;2019;1;20;9;6;2;10;1;3;N;N;4;2;1;2;N;;;;;;;1;02;4;08;4;2;1;40;2;140.1298
4894;2019;1;48;1;1;1;12;1;3;N;N;4;1;1;4;N;;;;;;;1;02;5;09;4;1;1;0;1;202.8611
4895;2019;1;20;3;6;1;09;1;3;N;N;4;3;1;2;N;;;;;;;1;01;2;08;2;;;50;1;189.1983
4895;2019;1;20;3;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;160.7176
4895;2019;1;20;3;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;177.8479
4895;2019;1;20;3;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;160.7176
4896;2019;1;48;9;1;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;246.9721
4896;2019;1;48;9;1;1;10;1;1;N;N;4;1;1;2;N;;;;;;;1;02;9;04;4;2;5;40;1;209.2465
4896;2019;1;48;9;6;1;09;1;2;N;N;4;1;;;N;;;;;;;4;04;2;02;4;2;;;2;247.1079
4896;2019;1;48;9;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;247.954
4897;2019;1;48;9;1;1;11;1;1;N;N;4;1;1;4;N;;;;;;;1;02;7;03;2;;;26;1;225.6961
4897;2019;1;48;9;6;3;09;1;1;N;N;4;1;2;2;S;4;1;S;05;15;S;1;02;5;04;4;2;1;20;2;191.842
4897;2019;1;48;9;1;1;04;1;1;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;173.4632
4898;2019;1;48;1;6;1;18;1;1;N;N;4;4;;;N;;;;;;;4;07;;;;;;;1;247.5531
4898;2019;1;48;1;6;1;11;1;2;N;N;4;1;;;N;;;;;;;4;04;4;09;4;2;;;3;219.2901
4899;2019;1;20;9;1;1;14;1;2;N;N;2;2;;;N;;;;;;;4;07;7;02;4;2;;;1;109.7639
4899;2019;1;20;9;6;1;14;1;1;N;N;4;1;;;N;;;;;;;4;04;5;04;4;2;;;2;120.5426
4900;2019;1;01;9;6;1;16;1;1;N;N;2;1;;;N;;;;;;;4;04;6;01;2;;;;1;34.6434
4901;2019;1;20;9;6;1;11;1;1;N;N;4;1;2;2;S;3;2;S;01;27;S;1;02;9;10;4;2;6;20;1;178.3094
4902;2019;1;48;9;6;1;09;1;1;N;N;4;1;1;2;N;;;;;;;1;02;4;09;4;1;1;35;1;260.3831
4902;2019;1;48;9;1;1;09;1;3;N;N;4;1;1;2;N;;;;;;;1;02;3;10;4;2;1;40;2;358.9669
4902;2019;1;48;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;253.5414
4902;2019;1;48;9;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;254.5494
4903;2019;1;20;9;6;2;17;1;1;N;N;2;1;;;N;;;;;;;4;04;6;01;5;;;;1;137.3795
4904;2019;1;20;3;6;3;11;1;2;N;N;4;1;2;2;S;3;3;S;01;36;S;1;02;9;10;4;2;1;20;1;125.9491
4905;2019;1;48;9;6;1;14;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;1;;;40;1;254.1907
4905;2019;1;48;9;6;1;13;1;3;N;N;4;1;1;2;N;;;;;;;1;02;5;09;4;2;1;40;4;171.3054
4906;2019;1;01;9;6;1;14;1;1;N;N;2;1;;;N;;;;;;;4;04;5;04;2;;;;1;40.6886
4907;2019;1;48;1;6;3;11;1;1;N;N;4;1;1;2;N;;;;;;;1;02;5;10;4;2;1;40;1;233.505
4908;2019;1;20;9;6;1;11;1;2;N;N;4;1;1;2;N;;;;;;;1;02;9;02;4;2;1;40;2;142.2582
4908;2019;1;20;9;1;1;11;1;1;N;N;4;2;1;2;N;;;;;;;1;01;7;04;2;;;45;1;140.2333
4908;2019;1;20;9;6;1;05;1;3;N;N;4;2;2;2;S;2;2;S;05;1;S;1;02;3;09;4;2;1;20;3;134.0751
4909;2019;1;01;9;1;2;06;1;2;N;N;4;1;;;S;6;1;S;04;5;S;2;05;9;02;4;2;;;1;67.8104
4909;2019;1;01;9;6;1;05;1;1;N;N;4;1;;;S;6;1;S;04;5;S;2;05;9;02;4;2;;;2;61.5274
4910;2019;1;48;9;6;1;09;1;2;N;N;4;1;1;2;N;;;;;;;1;02;9;08;3;;;35;1;295.418
4911;2019;1;48;9;1;1;12;1;2;N;S;4;1;1;2;N;;;;;;;1;02;5;09;4;1;1;40;1;88.5477
4911;2019;1;48;9;6;1;11;1;2;N;N;4;1;1;2;N;;;;;;;1;02;4;09;4;1;5;40;2;95.9156
4911;2019;1;48;9;1;1;05;1;3;N;N;4;3;;;N;;;;;;;4;07;;;;;;;3;86.0424
4912;2019;1;48;9;1;3;09;2;2;N;N;4;2;2;2;N;;;;;;;1;02;7;04;4;2;1;20;1;307.9687
4912;2019;1;48;9;6;3;09;1;2;N;N;4;1;2;2;N;;;;;;;1;03;5;10;4;2;1;10;2;229.0589
4913;2019;1;20;9;6;1;08;1;1;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;2;1;35;1;157.699
4913;2019;1;20;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;152.6112
4913;2019;1;20;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;152.6112
4914;2019;1;20;9;1;1;12;1;1;N;N;4;2;1;2;N;;;;;;;1;02;3;05;4;2;1;40;1;155.7004
4914;2019;1;20;9;6;1;12;1;2;N;N;4;1;2;2;N;;;;;;;1;03;9;10;4;2;5;10;2;155.8981
4914;2019;1;20;9;1;1;05;1;2;S;N;4;2;2;2;N;;;;;;;1;02;5;04;4;2;5;20;3;120.1923
4915;2019;1;01;2;6;3;08;2;2;N;N;4;1;;;N;;;;;;;4;04;5;08;4;2;;;1;295.1815
4915;2019;1;01;2;1;3;08;2;2;N;N;4;1;1;2;N;;;;;;;1;02;9;02;4;2;5;40;2;243.8581
4915;2019;1;01;2;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;198.9766
4915;2019;1;01;2;6;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;198.9766
4916;2019;1;01;2;1;1;09;1;2;N;N;4;1;1;2;N;;;;;;;1;02;7;04;2;;;40;1;176.5906
4916;2019;1;01;2;6;1;08;1;3;N;N;4;1;1;2;N;;;;;;;1;02;3;05;4;2;1;40;2;147.8625
4917;2019;1;48;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;230.7162
4917;2019;1;48;9;1;1;10;1;2;N;N;4;1;1;2;N;;;;;;;1;02;9;02;4;2;1;40;1;204.3609
4917;2019;1;48;9;6;2;08;1;1;S;N;4;1;;;N;;;;;;;4;04;5;04;4;2;;;2;285.0122
4918;2019;1;01;2;6;2;13;1;2;N;N;4;1;1;4;N;;;;;;;1;02;2;08;1;;;24;1;148.4927
4919;2019;1;01;9;1;1;09;1;3;N;N;4;1;1;2;N;;;;;;;1;02;1;02;4;2;1;40;1;87.3666
4919;2019;1;01;9;6;1;09;1;3;N;N;4;1;1;3;N;;;;;;;1;02;3;09;4;2;1;20;2;77.1635
4919;2019;1;01;9;1;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;82.6225
4919;2019;1;01;9;6;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;85.5265
4920;2019;1;48;1;1;2;05;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;08;4;2;1;40;1;249.3606
4920;2019;1;48;1;1;2;05;1;3;S;N;4;1;;;N;;;;;;;4;04;7;02;4;2;;;4;183.7562
4920;2019;1;48;1;1;2;05;1;2;S;N;4;1;;;N;;;;;;;4;04;;;;;;;4;183.7562
4921;2019;1;48;9;1;3;14;1;2;N;N;2;2;;;N;;;;;;;4;07;8;02;4;2;;;1;141.3938
4921;2019;1;48;9;6;1;07;1;2;N;N;4;1;2;2;N;;;;;;;1;02;4;04;4;2;5;28;3;123.132
4921;2019;1;48;9;6;1;13;1;2;N;N;3;1;;;N;;;;;;;4;04;3;09;4;1;;;2;117.9903
4922;2019;1;01;2;1;1;15;1;3;N;N;2;1;;;N;;;;;;;4;04;2;09;2;;;;1;157.1699
4923;2019;1;48;1;6;2;16;1;1;N;N;4;1;;;N;;;;;;;4;04;7;02;4;2;;;1;192.8901
4924;2019;1;48;9;1;1;08;1;1;N;N;4;1;2;2;N;;;;;;;1;02;5;04;4;2;1;20;2;288.2501
4924;2019;1;48;9;6;1;09;1;1;N;N;4;1;2;2;N;;;;;;;1;02;5;04;4;2;1;20;1;261.54
4924;2019;1;48;9;6;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;242.2718
4924;2019;1;48;9;6;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;242.2718
4925;2019;1;01;9;1;1;15;1;1;N;N;2;4;;;N;;;;;;;4;07;6;01;2;;;;1;24.717
4926;2019;1;48;9;1;1;09;1;2;N;N;4;2;1;2;N;;;;;;;1;02;1;04;2;;;40;1;260.4922
4926;2019;1;48;9;6;1;09;1;2;N;N;4;1;1;3;N;;;;;;;1;02;4;04;3;;;25;2;224.5883
4926;2019;1;48;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;211.2323
4927;2019;1;48;9;6;1;13;1;2;N;N;4;1;2;3;N;;;;;;;1;02;3;02;4;2;5;0;1;176.045
4928;2019;1;48;1;6;2;14;1;1;N;N;2;1;;;N;;;;;;;4;04;5;09;3;;;;2;160.6687
4928;2019;1;48;1;1;2;15;1;1;N;N;2;1;;;N;;;;;;;4;04;7;04;4;2;;;1;153.1207
4929;2019;1;20;9;1;1;12;1;1;N;N;4;1;1;3;N;;;;;;;1;02;7;02;4;2;1;0;1;198.7857
4930;2019;1;01;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;59.7991
4930;2019;1;01;9;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;61.9009
4930;2019;1;01;9;6;1;08;1;1;N;N;4;1;1;2;N;;;;;;;1;02;5;04;1;;;40;2;57.4955
4930;2019;1;01;9;1;1;09;1;2;N;N;4;1;1;2;N;;;;;;;1;02;4;02;4;2;5;40;1;62.8789
4931;2019;1;48;9;6;1;11;1;1;N;N;4;1;;;S;6;3;S;07;99;S;2;05;5;06;4;2;;;1;148.784
4932;2019;1;48;9;1;1;13;1;2;N;N;4;1;1;2;N;;;;;;;1;02;1;04;2;;;40;1;141.0427
4933;2019;1;48;9;1;1;17;1;2;N;N;2;1;;;N;;;;;;;4;04;1;08;1;;;;1;169.3056
4933;2019;1;48;9;6;1;16;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;177.6514
