Party,Year,Variables,Values,locality,division
ADR,2018,HOUTSCH Roland (11),112,Reckange-sur-Mess,Commune
ADR,2018,BOZ-RETTER Michèle (4),109,Reckange-sur-Mess,Commune
ADR,2018,HAAS Vic (9),108,Reckange-sur-Mess,Commune
ADR,2018,DALSCHEID Patrice (7),105,Reckange-sur-Mess,Commune
ADR,2018,KOEHLER Pierrette (13),105,Reckange-sur-Mess,Commune
ADR,2018,ROULLING Jos (19),102,Reckange-sur-Mess,Commune
ADR,2018,HARLES Sheila (10),100,Reckange-sur-Mess,Commune
ADR,2018,KOHL Suzanne (14),100,Reckange-sur-Mess,Commune
ADR,2018,SCHROEDER Lex (21),99,Reckange-sur-Mess,Commune
ADR,2018,CIMOLINO Louis (6),98,Reckange-sur-Mess,Commune
ADR,2018,PROTT Malou (18),98,Reckange-sur-Mess,Commune
ADR,2018,STEIL Christian (22),97,Reckange-sur-Mess,Commune
ADR,2018,SCHILTZ Marie Anne (20),95,Reckange-sur-Mess,Commune
ADR,2018,DI DOMENICO Pino (8),94,Reckange-sur-Mess,Commune
ADR,2018,Suffrages total,2921,Reckange-sur-Mess,Commune
ADR,2018,Suffrages de liste,2024,Reckange-sur-Mess,Commune
ADR,2018,Suffrages nominatifs,897,Reckange-sur-Mess,Commune
déi Lénk,2018,Pourcentage,0.0649423474573301,Reckange-sur-Mess,Commune
déi Lénk,2018,BAUM Marc (1),228,Reckange-sur-Mess,Commune
déi Lénk,2018,URBANY Serge (21),129,Reckange-sur-Mess,Commune
déi Lénk,2018,CECCHETTI Myriam (2),123,Reckange-sur-Mess,Commune
déi Lénk,2018,THOMA Carole (3),106,Reckange-sur-Mess,Commune
déi Lénk,2018,DIDERICH Gary (4),106,Reckange-sur-Mess,Commune
déi Lénk,2018,URBANY Laura (20),85,Reckange-sur-Mess,Commune
déi Lénk,2018,PISCITELLI Jos (15),79,Reckange-sur-Mess,Commune
déi Lénk,2018,BILTGEN Laurent (6),74,Reckange-sur-Mess,Commune
déi Lénk,2018,JADIN Yves (9),70,Reckange-sur-Mess,Commune
déi Lénk,2018,JADOUL Geneviève (10),70,Reckange-sur-Mess,Commune
déi Lénk,2018,WIES Line (23),66,Reckange-sur-Mess,Commune
déi Lénk,2018,MOUSEL Tania (13),65,Reckange-sur-Mess,Commune
déi Lénk,2018,MULLER Ben (14),65,Reckange-sur-Mess,Commune
déi Lénk,2018,ARENDT Patricia (5),62,Reckange-sur-Mess,Commune
déi Lénk,2018,SPIGARELLI Andrea (17),62,Reckange-sur-Mess,Commune
déi Lénk,2018,THILL Jos (18),62,Reckange-sur-Mess,Commune
déi Lénk,2018,ERPELDING Thessy (7),60,Reckange-sur-Mess,Commune
déi Lénk,2018,HAAS Nathalie (8),58,Reckange-sur-Mess,Commune
déi Lénk,2018,LABORIER Sandra (12),58,Reckange-sur-Mess,Commune
déi Lénk,2018,SCALISE Sonja (16),58,Reckange-sur-Mess,Commune
déi Lénk,2018,THÜMMEL Jean-Claude (19),56,Reckange-sur-Mess,Commune
déi Lénk,2018,WANDIVINIT Lisa (22),56,Reckange-sur-Mess,Commune
déi Lénk,2018,KEMP Christophe (11),55,Reckange-sur-Mess,Commune
déi Lénk,2018,Suffrages total,1853,Reckange-sur-Mess,Commune
déi Lénk,2018,Suffrages de liste,1035,Reckange-sur-Mess,Commune
déi Lénk,2018,Suffrages nominatifs,818,Reckange-sur-Mess,Commune
PIRATEN,2018,Pourcentage,0.0714462912428678,Redange Attert,Commune
PIRATEN,2018,COLOMBERA Jean (2),186,Redange Attert,Commune
PIRATEN,2018,ALLARD Ben (1),126,Redange Attert,Commune
PIRATEN,2018,MAAR Andy (3),89,Redange Attert,Commune
PIRATEN,2018,GRÜNEISEN Sam (6),83,Redange Attert,Commune
PIRATEN,2018,BAUMANN Roy (5),78,Redange Attert,Commune
PIRATEN,2018,CONRAD Pierre (7),77,Redange Attert,Commune
PIRATEN,2018,GINTER Joshua (8),77,Redange Attert,Commune
PIRATEN,2018,DASBACH Angelika (4),75,Redange Attert,Commune
PIRATEN,2018,TRAUT ép. MOLITOR Angela Maria (9),73,Redange Attert,Commune
PIRATEN,2018,Suffrages total,864,Redange Attert,Commune
PIRATEN,2018,Suffrages de liste,576,Redange Attert,Commune
PIRATEN,2018,Suffrages nominatifs,288,Redange Attert,Commune
déi gréng,2018,Pourcentage,0.154304142892582,Redange Attert,Commune
déi gréng,2018,TURMES Claude (1),421,Redange Attert,Commune
déi gréng,2018,ANZIA Gérard (3),292,Redange Attert,Commune
déi gréng,2018,EMPAIN Stéphanie (2),263,Redange Attert,Commune
déi gréng,2018,DUPREZ Tanja (7),158,Redange Attert,Commune
déi gréng,2018,THILLEN Frank (8),153,Redange Attert,Commune
déi gréng,2018,BIRCHEN Svenja (5),152,Redange Attert,Commune
déi gréng,2018,ASCHMAN Betsy (4),149,Redange Attert,Commune
déi gréng,2018,DELTGEN Giny (6),139,Redange Attert,Commune
déi gréng,2018,WILMES Dan (9),139,Redange Attert,Commune
déi gréng,2018,Suffrages total,1866,Redange Attert,Commune
déi gréng,2018,Suffrages de liste,1098,Redange Attert,Commune
déi gréng,2018,Suffrages nominatifs,768,Redange Attert,Commune
LSAP,2018,Pourcentage,0.0842636235838915,Redange Attert,Commune
LSAP,2018,SCHNEIDER Romain (1),281,Redange Attert,Commune
LSAP,2018,HAAGEN Claude (2),132,Redange Attert,Commune
LSAP,2018,VESALI Amir (8),106,Redange Attert,Commune
LSAP,2018,PICARD Myriam (4),91,Redange Attert,Commune
LSAP,2018,STEICHEN Bob (6),90,Redange Attert,Commune
LSAP,2018,KOCH Tina (3),84,Redange Attert,Commune
LSAP,2018,THILL Claude (7),79,Redange Attert,Commune
LSAP,2018,WEBER Carlo (9),79,Redange Attert,Commune
LSAP,2018,STEFFEN Christian (5),77,Redange Attert,Commune
LSAP,2018,Suffrages total,1019,Redange Attert,Commune
LSAP,2018,Suffrages de liste,558,Redange Attert,Commune
LSAP,2018,Suffrages nominatifs,461,Redange Attert,Commune
CSV,2018,Pourcentage,0.362523774084181,Redange Attert,Commune
CSV,2018,HANSEN Martine (1),764,Redange Attert,Commune
CSV,2018,SCHANK Marco (8),540,Redange Attert,Commune
CSV,2018,BOONEN Jeff (2),533,Redange Attert,Commune
CSV,2018,KAES Aly (5),473,Redange Attert,Commune
CSV,2018,SCHAAF Jean-Paul (7),453,Redange Attert,Commune
CSV,2018,EICHER Emile (4),438,Redange Attert,Commune
CSV,2018,WEILER Charles (9),423,Redange Attert,Commune
CSV,2018,CONZEMIUS Sonja (3),394,Redange Attert,Commune
CSV,2018,NICKELS-THEIS Anne (6),366,Redange Attert,Commune
CSV,2018,Suffrages total,4384,Redange Attert,Commune
CSV,2018,Suffrages de liste,2772,Redange Attert,Commune
CSV,2018,Suffrages nominatifs,1612,Redange Attert,Commune
KPL,2018,Pourcentage,0.0137269494749028,Redange Attert,Commune
KPL,2018,SABOTIC Sanela (6),23,Redange Attert,Commune
KPL,2018,WILLKOMM Pierre (9),21,Redange Attert,Commune
KPL,2018,HERMAN Alain (1),20,Redange Attert,Commune
KPL,2018,BARBERI Andy (2),18,Redange Attert,Commune
KPL,2018,FUCHS Jordy (3),18,Redange Attert,Commune
KPL,2018,NONNWEILER Roger (4),17,Redange Attert,Commune
KPL,2018,TANI Vanessa (7),17,Redange Attert,Commune
KPL,2018,REULAND Esther (5),16,Redange Attert,Commune
KPL,2018,WALERS Alphonse (8),16,Redange Attert,Commune
KPL,2018,Suffrages total,166,Redange Attert,Commune
KPL,2018,Suffrages de liste,144,Redange Attert,Commune
KPL,2018,Suffrages nominatifs,22,Redange Attert,Commune
DP,2018,Pourcentage,0.175308029438518,Redange Attert,Commune
DP,2018,ETGEN Fernand (1),414,Redange Attert,Commune
DP,2018,HANSEN Marc (2),363,Redange Attert,Commune
DP,2018,BAULER André (3),262,Redange Attert,Commune
DP,2018,POIRÉ Mike (9),219,Redange Attert,Commune
DP,2018,MULLER Marie (8),180,Redange Attert,Commune
DP,2018,GOERENS Stéphanie (4),178,Redange Attert,Commune
DP,2018,MERTENS Edy (7),175,Redange Attert,Commune
DP,2018,KOEUNE Marco (6),173,Redange Attert,Commune
DP,2018,KEISER Francine (5),156,Redange Attert,Commune
DP,2018,Suffrages total,2120,Redange Attert,Commune
DP,2018,Suffrages de liste,1188,Redange Attert,Commune
DP,2018,Suffrages nominatifs,932,Redange Attert,Commune
ADR,2018,Pourcentage,0.0924501777888034,Redange Attert,Commune
ADR,2018,ENGELEN Jeff (1),169,Redange Attert,Commune
ADR,2018,LEMAIRE Michel (2),147,Redange Attert,Commune
ADR,2018,AREND Guy (3),124,Redange Attert,Commune
ADR,2018,KIRSCH Carlo (7),124,Redange Attert,Commune
ADR,2018,GIANNOTTE Joëlle (6),117,Redange Attert,Commune
ADR,2018,FUNCK Myriam (5),115,Redange Attert,Commune
ADR,2018,FREYMANN Norbert (4),114,Redange Attert,Commune
ADR,2018,TURPEL Natalie (8),110,Redange Attert,Commune
ADR,2018,XHONNEUX Detlef (9),98,Redange Attert,Commune
ADR,2018,Suffrages total,1118,Redange Attert,Commune
ADR,2018,Suffrages de liste,828,Redange Attert,Commune
ADR,2018,Suffrages nominatifs,290,Redange Attert,Commune
déi Lénk,2018,Pourcentage,0.0459770114942529,Redange Attert,Commune
déi Lénk,2018,FOX Katy (3),123,Redange Attert,Commune
déi Lénk,2018,CLEMENT Cathy (1),71,Redange Attert,Commune
déi Lénk,2018,FORGIARINI Thoma (2),66,Redange Attert,Commune
déi Lénk,2018,SCHUMANN Philippe (8),55,Redange Attert,Commune
déi Lénk,2018,SPIELMANN Jenny (9),55,Redange Attert,Commune
déi Lénk,2018,GORZA Marie-Thérèse (4),52,Redange Attert,Commune
déi Lénk,2018,HOLLERICH Hubert (5),49,Redange Attert,Commune
déi Lénk,2018,MEYER Karin (6),45,Redange Attert,Commune
déi Lénk,2018,SCHANNEL Nico (7),40,Redange Attert,Commune
déi Lénk,2018,Suffrages total,556,Redange Attert,Commune
déi Lénk,2018,Suffrages de liste,315,Redange Attert,Commune
déi Lénk,2018,Suffrages nominatifs,241,Redange Attert,Commune
PIRATEN,2018,Pourcentage,0.105829372029022,Reisdorf,Commune
PIRATEN,2018,COLOMBERA Jean (2),78,Reisdorf,Commune
PIRATEN,2018,ALLARD Ben (1),53,Reisdorf,Commune
PIRATEN,2018,GINTER Joshua (8),45,Reisdorf,Commune
PIRATEN,2018,TRAUT ép. MOLITOR Angela Maria (9),45,Reisdorf,Commune
PIRATEN,2018,DASBACH Angelika (4),43,Reisdorf,Commune
PIRATEN,2018,GRÜNEISEN Sam (6),42,Reisdorf,Commune
PIRATEN,2018,MAAR Andy (3),40,Reisdorf,Commune
PIRATEN,2018,BAUMANN Roy (5),39,Reisdorf,Commune
PIRATEN,2018,CONRAD Pierre (7),38,Reisdorf,Commune
PIRATEN,2018,Suffrages total,423,Reisdorf,Commune
PIRATEN,2018,Suffrages de liste,315,Reisdorf,Commune
PIRATEN,2018,Suffrages nominatifs,108,Reisdorf,Commune
déi gréng,2018,Pourcentage,0.104578433825369,Reisdorf,Commune
déi gréng,2018,TURMES Claude (1),123,Reisdorf,Commune
déi gréng,2018,EMPAIN Stéphanie (2),53,Reisdorf,Commune
déi gréng,2018,DUPREZ Tanja (7),39,Reisdorf,Commune
déi gréng,2018,THILLEN Frank (8),39,Reisdorf,Commune
déi gréng,2018,WILMES Dan (9),36,Reisdorf,Commune
déi gréng,2018,ANZIA Gérard (3),33,Reisdorf,Commune
déi gréng,2018,ASCHMAN Betsy (4),32,Reisdorf,Commune
déi gréng,2018,BIRCHEN Svenja (5),32,Reisdorf,Commune
déi gréng,2018,DELTGEN Giny (6),31,Reisdorf,Commune
déi gréng,2018,Suffrages total,418,Reisdorf,Commune
déi gréng,2018,Suffrages de liste,216,Reisdorf,Commune
déi gréng,2018,Suffrages nominatifs,202,Reisdorf,Commune
LSAP,2018,Pourcentage,0.140605454090568,Reisdorf,Commune
LSAP,2018,HAAGEN Claude (2),122,Reisdorf,Commune
LSAP,2018,SCHNEIDER Romain (1),117,Reisdorf,Commune
LSAP,2018,THILL Claude (7),57,Reisdorf,Commune
LSAP,2018,VESALI Amir (8),55,Reisdorf,Commune
LSAP,2018,STEICHEN Bob (6),46,Reisdorf,Commune
LSAP,2018,STEFFEN Christian (5),43,Reisdorf,Commune
LSAP,2018,PICARD Myriam (4),42,Reisdorf,Commune
LSAP,2018,KOCH Tina (3),41,Reisdorf,Commune
LSAP,2018,WEBER Carlo (9),39,Reisdorf,Commune
LSAP,2018,Suffrages total,562,Reisdorf,Commune
LSAP,2018,Suffrages de liste,315,Reisdorf,Commune
LSAP,2018,Suffrages nominatifs,247,Reisdorf,Commune
CSV,2018,Pourcentage,0.396297222917188,Reisdorf,Commune
CSV,2018,HANSEN Martine (1),258,Reisdorf,Commune
CSV,2018,KAES Aly (5),196,Reisdorf,Commune
CSV,2018,SCHAAF Jean-Paul (7),182,Reisdorf,Commune
CSV,2018,BOONEN Jeff (2),168,Reisdorf,Commune
CSV,2018,EICHER Emile (4),168,Reisdorf,Commune
CSV,2018,SCHANK Marco (8),166,Reisdorf,Commune
CSV,2018,WEILER Charles (9),158,Reisdorf,Commune
CSV,2018,NICKELS-THEIS Anne (6),146,Reisdorf,Commune
CSV,2018,CONZEMIUS Sonja (3),142,Reisdorf,Commune
CSV,2018,Suffrages total,1584,Reisdorf,Commune
CSV,2018,Suffrages de liste,1017,Reisdorf,Commune
CSV,2018,Suffrages nominatifs,567,Reisdorf,Commune
KPL,2018,Pourcentage,0.00800600450337753,Reisdorf,Commune
KPL,2018,SABOTIC Sanela (6),6,Reisdorf,Commune
KPL,2018,HERMAN Alain (1),5,Reisdorf,Commune
KPL,2018,BARBERI Andy (2),5,Reisdorf,Commune
KPL,2018,REULAND Esther (5),4,Reisdorf,Commune
KPL,2018,FUCHS Jordy (3),3,Reisdorf,Commune
KPL,2018,WALERS Alphonse (8),3,Reisdorf,Commune
KPL,2018,WILLKOMM Pierre (9),3,Reisdorf,Commune
KPL,2018,NONNWEILER Roger (4),2,Reisdorf,Commune
KPL,2018,TANI Vanessa (7),1,Reisdorf,Commune
KPL,2018,Suffrages total,32,Reisdorf,Commune
KPL,2018,Suffrages de liste,9,Reisdorf,Commune
KPL,2018,Suffrages nominatifs,23,Reisdorf,Commune
DP,2018,Pourcentage,0.148861646234676,Reisdorf,Commune
DP,2018,ETGEN Fernand (1),124,Reisdorf,Commune
DP,2018,HANSEN Marc (2),86,Reisdorf,Commune
DP,2018,BAULER André (3),73,Reisdorf,Commune
DP,2018,KEISER Francine (5),59,Reisdorf,Commune
DP,2018,MERTENS Edy (7),57,Reisdorf,Commune
DP,2018,POIRÉ Mike (9),50,Reisdorf,Commune
DP,2018,GOERENS Stéphanie (4),49,Reisdorf,Commune
DP,2018,KOEUNE Marco (6),49,Reisdorf,Commune
DP,2018,MULLER Marie (8),48,Reisdorf,Commune
DP,2018,Suffrages total,595,Reisdorf,Commune
DP,2018,Suffrages de liste,378,Reisdorf,Commune
DP,2018,Suffrages nominatifs,217,Reisdorf,Commune
ADR,2018,Pourcentage,0.080810607955967,Reisdorf,Commune
ADR,2018,ENGELEN Jeff (1),45,Reisdorf,Commune
ADR,2018,LEMAIRE Michel (2),43,Reisdorf,Commune
ADR,2018,KIRSCH Carlo (7),38,Reisdorf,Commune
ADR,2018,AREND Guy (3),36,Reisdorf,Commune
ADR,2018,FREYMANN Norbert (4),34,Reisdorf,Commune
ADR,2018,FUNCK Myriam (5),34,Reisdorf,Commune
ADR,2018,GIANNOTTE Joëlle (6),31,Reisdorf,Commune
ADR,2018,TURPEL Natalie (8),31,Reisdorf,Commune
ADR,2018,XHONNEUX Detlef (9),31,Reisdorf,Commune
ADR,2018,Suffrages total,323,Reisdorf,Commune
ADR,2018,Suffrages de liste,261,Reisdorf,Commune
ADR,2018,Suffrages nominatifs,62,Reisdorf,Commune
déi Lénk,2018,Pourcentage,0.0150112584438329,Reisdorf,Commune
déi Lénk,2018,SCHANNEL Nico (7),9,Reisdorf,Commune
déi Lénk,2018,CLEMENT Cathy (1),8,Reisdorf,Commune
déi Lénk,2018,SCHUMANN Philippe (8),8,Reisdorf,Commune
déi Lénk,2018,FOX Katy (3),7,Reisdorf,Commune
déi Lénk,2018,HOLLERICH Hubert (5),7,Reisdorf,Commune
déi Lénk,2018,SPIELMANN Jenny (9),6,Reisdorf,Commune
déi Lénk,2018,FORGIARINI Thoma (2),5,Reisdorf,Commune
déi Lénk,2018,GORZA Marie-Thérèse (4),5,Reisdorf,Commune
déi Lénk,2018,MEYER Karin (6),5,Reisdorf,Commune
déi Lénk,2018,Suffrages total,60,Reisdorf,Commune
déi Lénk,2018,Suffrages de liste,45,Reisdorf,Commune
déi Lénk,2018,Suffrages nominatifs,15,Reisdorf,Commune
PIRATEN,2018,Pourcentage,0.101370458994997,Remich,Commune
PIRATEN,2018,FRÈRES Daniel (1),303,Remich,Commune
PIRATEN,2018,HOUDREMONT Claire (2),120,Remich,Commune
PIRATEN,2018,CONTRERAS Gerald (5),109,Remich,Commune
PIRATEN,2018,BÖRGER Nancy (3),106,Remich,Commune
PIRATEN,2018,CLEMENT Jill (7),99,Remich,Commune
PIRATEN,2018,MARTINS DOS SANTOS Catarina (6),98,Remich,Commune
PIRATEN,2018,BELLEVILLE Tatjana (4),97,Remich,Commune
PIRATEN,2018,Suffrages total,932,Remich,Commune
PIRATEN,2018,Suffrages de liste,623,Remich,Commune
PIRATEN,2018,Suffrages nominatifs,309,Remich,Commune
déi gréng,2018,Pourcentage,0.151403088971068,Remich,Commune
déi gréng,2018,KOX Henri (2),381,Remich,Commune
déi gréng,2018,DIESCHBOURG Carole (1),308,Remich,Commune
déi gréng,2018,SCHLECK Steve (6),173,Remich,Commune
déi gréng,2018,GARY Chantal (3),168,Remich,Commune
déi gréng,2018,KMIOTEK Christian (5),132,Remich,Commune
déi gréng,2018,SEHOVIC Meris (7),126,Remich,Commune
déi gréng,2018,KLARES-GOERGEN Fernande (4),104,Remich,Commune
déi gréng,2018,Suffrages total,1392,Remich,Commune
déi gréng,2018,Suffrages de liste,574,Remich,Commune
déi gréng,2018,Suffrages nominatifs,818,Remich,Commune
LSAP,2018,Pourcentage,0.091037633239069,Remich,Commune
LSAP,2018,SCHMIT Nicolas (1),181,Remich,Commune
LSAP,2018,BURTON Tess (3),163,Remich,Commune
LSAP,2018,BECHTOLD Lucien (2),104,Remich,Commune
LSAP,2018,FRISCH Colette (4),102,Remich,Commune
LSAP,2018,WIRTZ Jean-François (7),100,Remich,Commune
LSAP,2018,SCHEUER Ben (6),97,Remich,Commune
LSAP,2018,RÖSSLER Aurore (5),90,Remich,Commune
LSAP,2018,Suffrages total,837,Remich,Commune
LSAP,2018,Suffrages de liste,490,Remich,Commune
LSAP,2018,Suffrages nominatifs,347,Remich,Commune
CSV,2018,Pourcentage,0.285294757450511,Remich,Commune
CSV,2018,MODERT Octavie (5),490,Remich,Commune
CSV,2018,HETTO-GAASCH Françoise (1),431,Remich,Commune
CSV,2018,DUBLIN Christian (2),391,Remich,Commune
CSV,2018,GLODEN Léon (3),378,Remich,Commune
CSV,2018,HENGEL Max (4),367,Remich,Commune
CSV,2018,WEYDERT Stéphanie (7),291,Remich,Commune
CSV,2018,WENGLER Yves (6),275,Remich,Commune
CSV,2018,Suffrages total,2623,Remich,Commune
CSV,2018,Suffrages de liste,1596,Remich,Commune
CSV,2018,Suffrages nominatifs,1027,Remich,Commune
KPL,2018,Pourcentage,0.00870132695236024,Remich,Commune
KPL,2018,ANTONY Joëlle (1),15,Remich,Commune
KPL,2018,LIČINA Dževa (5),12,Remich,Commune
KPL,2018,PIZZAFERRI-MANENTE Christiane (7),12,Remich,Commune
KPL,2018,MAHNEN David (6),11,Remich,Commune
KPL,2018,ARENDT Huguette (2),10,Remich,Commune
KPL,2018,DI BERNARDO Sylvia (3),10,Remich,Commune
KPL,2018,HAAS Wilhelm (4),10,Remich,Commune
KPL,2018,Suffrages total,80,Remich,Commune
KPL,2018,Suffrages de liste,56,Remich,Commune
KPL,2018,Suffrages nominatifs,24,Remich,Commune
DP,2018,Pourcentage,0.260713508810094,Remich,Commune
DP,2018,SITZ Jacques (7),643,Remich,Commune
DP,2018,DELLES Lex (1),589,Remich,Commune
DP,2018,BAUM Gilles (2),273,Remich,Commune
DP,2018,SEMEDO Monica (6),262,Remich,Commune
DP,2018,HARTMANN Carole (3),234,Remich,Commune
DP,2018,SCHOMMER Claude (5),208,Remich,Commune
DP,2018,JEITZ Edith (4),188,Remich,Commune
DP,2018,Suffrages total,2397,Remich,Commune
DP,2018,Suffrages de liste,1057,Remich,Commune
DP,2018,Suffrages nominatifs,1340,Remich,Commune
ADR,2018,Pourcentage,0.0715684141831629,Remich,Commune
ADR,2018,MEHLEN Robert (1),163,Remich,Commune
ADR,2018,SCHOOS Jean (2),112,Remich,Commune
ADR,2018,BRISBOIS Tessy (5),86,Remich,Commune
ADR,2018,BREYER Nathalie (4),76,Remich,Commune
ADR,2018,AGNES Tom (3),75,Remich,Commune
ADR,2018,KIRCHEN Ernest (6),73,Remich,Commune
ADR,2018,SOLNY Colette (7),73,Remich,Commune
ADR,2018,Suffrages total,658,Remich,Commune
ADR,2018,Suffrages de liste,455,Remich,Commune
ADR,2018,Suffrages nominatifs,203,Remich,Commune
déi Lénk,2018,Pourcentage,0.0299108113987383,Remich,Commune
déi Lénk,2018,AREND Anne (1),47,Remich,Commune
déi Lénk,2018,KRIER Jean (5),41,Remich,Commune
déi Lénk,2018,BOLLIG Francine (3),40,Remich,Commune
déi Lénk,2018,BIERMANN Gaby (2),39,Remich,Commune
déi Lénk,2018,SCHROEDER Sylvie (6),37,Remich,Commune
déi Lénk,2018,ZEBROWSKY Daniel (7),36,Remich,Commune
déi Lénk,2018,FUENTES Adela (4),35,Remich,Commune
déi Lénk,2018,Suffrages total,275,Remich,Commune
déi Lénk,2018,Suffrages de liste,217,Remich,Commune
déi Lénk,2018,Suffrages nominatifs,58,Remich,Commune
PIRATEN,2018,Pourcentage,0.0533266146548279,Roeser,Commune
PIRATEN,2018,GOERGEN Marc (1),243,Roeser,Commune
PIRATEN,2018,FLOR Starsky (2),178,Roeser,Commune
PIRATEN,2018,LIESCH Camille (4),149,Roeser,Commune
PIRATEN,2018,KOHL Martine (3),146,Roeser,Commune
PIRATEN,2018,WELTER Christian (5),142,Roeser,Commune
PIRATEN,2018,KOHL Sylvie (6),139,Roeser,Commune
PIRATEN,2018,WEBER Jules (7),132,Roeser,Commune
PIRATEN,2018,GOEDERT ép. SCHROEDER Nathalie (11),130,Roeser,Commune
PIRATEN,2018,DONDELINGER Marie-Paule (9),129,Roeser,Commune
PIRATEN,2018,CHMELIK Libor (8),127,Roeser,Commune
PIRATEN,2018,OLIVEIRA DA SILVA Katia (18),125,Roeser,Commune
PIRATEN,2018,LODEVIC Mélanie (12),124,Roeser,Commune
PIRATEN,2018,QUINTUS Christophe (17),124,Roeser,Commune
PIRATEN,2018,DA GRAÇA DIAS Yanick (10),122,Roeser,Commune
PIRATEN,2018,PAULUS Michel (23),121,Roeser,Commune
PIRATEN,2018,CORREIA CAÇADOR Mario (16),120,Roeser,Commune
PIRATEN,2018,FILBIG Joe (19),119,Roeser,Commune
PIRATEN,2018,BROERS Tammy (13),118,Roeser,Commune
PIRATEN,2018,FILBIG Renée (14),118,Roeser,Commune
PIRATEN,2018,GIRS Danielle (15),117,Roeser,Commune
PIRATEN,2018,HOFFMANN-GILLES Patrice (22),117,Roeser,Commune
PIRATEN,2018,WILLEKENS Jorg (20),115,Roeser,Commune
PIRATEN,2018,HANSEN Renée (21),114,Roeser,Commune
PIRATEN,2018,Suffrages total,3069,Roeser,Commune
PIRATEN,2018,Suffrages de liste,2599,Roeser,Commune
PIRATEN,2018,Suffrages nominatifs,470,Roeser,Commune
déi gréng,2018,Pourcentage,0.160084099320603,Roeser,Commune
déi gréng,2018,BRAZ Felix (1),845,Roeser,Commune
déi gréng,2018,LORSCHÉ Josée (2),646,Roeser,Commune
déi gréng,2018,TRAVERSINI Roberto (23),586,Roeser,Commune
déi gréng,2018,BRIX Nadine (6),515,Roeser,Commune
déi gréng,2018,KOX Martin (14),419,Roeser,Commune
déi gréng,2018,LIESCH Georges (15),375,Roeser,Commune
déi gréng,2018,HANSEN Marc (12),373,Roeser,Commune
déi gréng,2018,AHMEDOVA Semiray (3),369,Roeser,Commune
déi gréng,2018,DE PAOLI Doris (8),367,Roeser,Commune
déi gréng,2018,BECKER Romain (5),366,Roeser,Commune
déi gréng,2018,PREGNO Laura (18),357,Roeser,Commune
déi gréng,2018,PETRY Viviane (16),355,Roeser,Commune
déi gréng,2018,ERPELDING Fabienne (10),354,Roeser,Commune
déi gréng,2018,KALMES Albert (13),354,Roeser,Commune
déi gréng,2018,BACK Joël (4),344,Roeser,Commune
déi gréng,2018,PLEIMELDING Krys (17),341,Roeser,Commune
déi gréng,2018,RAGNI Mandy (19),329,Roeser,Commune
déi gréng,2018,SABOTIC Amra (20),325,Roeser,Commune
déi gréng,2018,SIEBENALER-THILL Josée-Anne (22),325,Roeser,Commune
déi gréng,2018,FABER Serge (11),320,Roeser,Commune
déi gréng,2018,CORNÉLY Alain (7),317,Roeser,Commune
déi gréng,2018,SCHAAF-HAAS Adèle (21),316,Roeser,Commune
déi gréng,2018,DECKER Emmanuel (9),315,Roeser,Commune
déi gréng,2018,Suffrages total,9213,Roeser,Commune
déi gréng,2018,Suffrages de liste,6624,Roeser,Commune
déi gréng,2018,Suffrages nominatifs,2589,Roeser,Commune
LSAP,2018,Pourcentage,0.205244044412782,Roeser,Commune
LSAP,2018,ASSELBORN Jean (1),1211,Roeser,Commune
LSAP,2018,DI BARTOLOMEO Mars (10),873,Roeser,Commune
LSAP,2018,KERSCH Dan (16),666,Roeser,Commune
LSAP,2018,BODRY Alex (6),652,Roeser,Commune
LSAP,2018,BIANCALANA Dan (5),626,Roeser,Commune
LSAP,2018,BOFFERDING Taina (7),548,Roeser,Commune
LSAP,2018,MUTSCH Lydia (18),543,Roeser,Commune
LSAP,2018,CRUCHTEN Yves (8),521,Roeser,Commune
LSAP,2018,ENGEL Georges (11),483,Roeser,Commune
LSAP,2018,DALL'AGNOL Claudia (9),479,Roeser,Commune
LSAP,2018,SCHWEICH Christine (22),475,Roeser,Commune
LSAP,2018,BECKER-BAUER Danielle (3),473,Roeser,Commune
LSAP,2018,ASSELBORN-BINTZ Simone (2),462,Roeser,Commune
LSAP,2018,RECH John (21),438,Roeser,Commune
LSAP,2018,PULLI Sacha (20),406,Roeser,Commune
LSAP,2018,BEI-ROLLER Manon (4),405,Roeser,Commune
LSAP,2018,FEIEREISEN Carlo (12),384,Roeser,Commune
LSAP,2018,PIZZAFERRI Joëlle (19),367,Roeser,Commune
LSAP,2018,JANSA Sylvie (15),366,Roeser,Commune
LSAP,2018,HANSEN Mike (14),364,Roeser,Commune
LSAP,2018,SKENDEROVIC Jimmy (23),363,Roeser,Commune
LSAP,2018,GOFFINET Serge (13),362,Roeser,Commune
LSAP,2018,MERTZIG Romain (17),345,Roeser,Commune
LSAP,2018,Suffrages total,11812,Roeser,Commune
LSAP,2018,Suffrages de liste,7176,Roeser,Commune
LSAP,2018,Suffrages nominatifs,4636,Roeser,Commune
CSV,2018,Pourcentage,0.281750099911383,Roeser,Commune
CSV,2018,SPAUTZ Marc (1),905,Roeser,Commune
CSV,2018,EISCHEN Félix (6),894,Roeser,Commune
CSV,2018,ZEIMET Laurent (23),885,Roeser,Commune
CSV,2018,PESCH-DONDELINGER Marianne (18),872,Roeser,Commune
CSV,2018,DOERNER Christine (5),844,Roeser,Commune
