NUMH;AENC;TENC;TERH;MUNI;SEXO;LNAC;EDAD;NACI;LEST;ENRE;FOCU;SJUB;SILH;EMPTP;JRED;BUSQ;RBUSQ;JORB;GBUSQ;FBUSQ;MSBUSQ1;DISP;PRA1;PRA2;PROF;RACT;SPRO;SECT;CONTR;HTRA;PARE;ELEV
4685;2019;4;48;1;1;1;10;1;1;N;N;4;2;1;2;N;;;;;;;1;02;1;04;4;2;1;40;3;242.5392
4686;2019;4;20;3;1;2;12;1;3;N;N;4;1;1;2;N;;;;;;;1;02;3;04;2;;;40;1;131.2954
4687;2019;4;48;9;6;2;16;1;1;N;N;4;3;;;N;;;;;;;4;07;9;10;4;2;;;2;176.2071
4687;2019;4;48;9;1;2;17;1;1;N;N;2;1;;;N;;;;;;;4;04;7;03;4;2;;;1;174.2546
4688;2019;4;48;9;1;1;11;1;2;N;N;4;2;1;2;S;4;1;S;07;24;S;1;02;9;02;4;2;5;39;1;177.6404
4688;2019;4;48;9;6;1;11;1;2;N;N;4;1;2;3;N;;;;;;;1;02;9;08;4;2;1;0;2;189.5211
4688;2019;4;48;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;189.4087
4689;2019;4;48;9;1;1;17;1;2;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;205.6033
4690;2019;4;20;9;6;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;185.0602
4690;2019;4;20;9;1;1;08;1;2;N;N;4;1;1;2;N;;;;;;;1;02;4;04;4;2;1;40;1;202.7189
4690;2019;4;20;9;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;185.0602
4690;2019;4;20;9;6;1;08;1;3;N;N;4;1;2;2;N;;;;;;;1;02;4;09;4;2;5;20;2;194.7974
4691;2019;4;20;9;1;1;13;1;2;N;N;2;1;;;N;;;;;;;4;04;3;02;4;2;;;1;145.5365
4691;2019;4;20;9;6;1;13;1;2;N;N;4;1;;;S;6;2;S;01;99;S;2;05;4;09;4;1;;;2;127.539
4692;2019;4;20;9;1;1;11;1;2;N;N;4;1;1;2;N;;;;;;;1;02;4;02;4;2;1;40;1;166.1918
4693;2019;4;01;9;1;1;09;1;3;N;S;4;1;1;4;N;;;;;;;1;02;2;08;4;2;1;8;2;45.7501
4693;2019;4;01;9;6;2;09;1;2;N;N;4;1;1;2;N;;;;;;;1;02;5;04;1;;;40;1;39.4723
4694;2019;4;48;9;6;1;14;1;1;N;N;4;1;;;N;;;;;;;4;04;5;10;4;2;;;1;109.1175
4695;2019;4;20;3;6;1;11;1;2;N;S;4;1;1;2;N;;;;;;;1;02;4;09;4;1;1;39;2;133.6913
4695;2019;4;20;3;1;1;05;1;2;N;N;4;2;1;2;N;;;;;;;1;02;7;03;2;;;40;3;109.8692
4695;2019;4;20;3;1;1;11;1;1;N;N;4;2;1;2;N;;;;;;;1;02;7;03;2;;;40;1;147.5288
4695;2019;4;20;3;6;1;06;1;3;N;N;4;2;1;2;N;;;;;;;1;02;2;05;4;2;1;40;3;189.8471
4696;2019;4;48;9;1;1;08;1;3;N;N;4;1;1;2;N;;;;;;;1;02;8;02;4;2;1;40;1;241.7056
4697;2019;4;48;9;6;1;10;1;2;N;N;4;1;;;N;;;;;;;4;04;5;09;4;1;;;1;275.497
4697;2019;4;48;9;1;1;10;1;3;N;N;4;1;1;2;N;;;;;;;1;02;9;02;4;2;1;40;2;236.1356
4697;2019;4;48;9;6;1;04;1;2;S;S;4;2;;;N;;;;;;;4;04;;;;;;;3;277.3236
4697;2019;4;48;9;6;1;03;1;1;S;N;4;3;;;N;;;;;;;;;;;;;;;3;250.1253
4698;2019;4;48;1;1;1;12;1;3;N;N;4;1;1;2;N;;;;;;;1;01;2;08;2;;;50;1;239.3173
4698;2019;4;48;1;6;1;11;1;3;N;N;4;1;1;2;N;;;;;;;1;01;2;05;4;1;1;45;2;246.6124
4698;2019;4;48;1;1;3;05;1;2;S;N;4;2;;;S;6;2;S;07;6;S;2;05;8;02;4;2;;;3;205.6854
4698;2019;4;48;1;6;3;04;1;1;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;275.198
4699;2019;4;20;3;6;3;08;2;3;N;N;4;1;1;2;N;;;;;;;1;02;5;10;4;2;5;40;4;213.4715
4699;2019;4;20;3;6;2;18;1;1;N;N;4;4;;;N;;;;;;;4;07;;;;;;;1;163.3481
4700;2019;4;20;9;1;1;09;1;1;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;40;1;165.6482
4701;2019;4;20;9;1;1;12;1;2;N;N;4;1;1;4;N;;;;;;;1;02;1;04;1;;;32;2;159.1784
4701;2019;4;20;9;6;1;12;1;3;N;N;4;1;1;3;N;;;;;;;1;02;2;09;4;2;1;0;1;150.3062
4701;2019;4;20;9;6;1;05;1;2;S;N;4;1;;;N;;;;;;;4;04;;;;;;;3;160.1531
4702;2019;4;20;3;6;1;08;1;1;S;S;4;1;1;2;N;;;;;;;1;02;2;09;4;2;1;38;1;156.2622
4703;2019;4;48;9;6;1;11;1;3;N;N;4;1;1;4;N;;;;;;;1;02;2;05;4;2;1;31;1;233.4338
4704;2019;4;48;9;6;1;15;1;1;N;S;2;1;;;N;;;;;;;4;04;9;08;4;2;;;1;189.2334
4705;2019;4;48;1;1;1;09;1;3;N;S;4;1;1;4;N;;;;;;;1;02;2;02;4;2;1;32;1;233.8175
4706;2019;4;48;9;1;1;08;1;2;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;40;1;146.3113
4706;2019;4;48;9;6;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;133.3024
4706;2019;4;48;9;6;1;07;1;3;N;N;4;1;2;2;N;;;;;;;1;02;5;04;4;2;5;20;2;182.7395
4707;2019;4;48;9;1;1;08;1;3;N;N;4;1;1;2;N;;;;;;;1;02;7;02;3;;;40;1;233.7937
4708;2019;4;48;9;6;1;09;1;3;N;N;4;1;1;2;N;;;;;;;1;02;3;09;4;1;1;35;1;300.0998
4708;2019;4;48;9;1;1;09;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;02;4;2;1;40;2;269.1269
4708;2019;4;48;9;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;245.1982
4708;2019;4;48;9;1;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;243.4774
4709;2019;4;20;9;1;2;13;1;2;S;S;4;1;2;2;N;;;;;;;1;02;2;09;2;;;20;1;136.5788
4709;2019;4;20;9;6;1;13;1;1;N;S;4;1;1;3;N;;;;;;;1;02;5;09;4;2;1;0;2;128.9663
4710;2019;4;20;3;1;1;05;1;1;N;N;4;4;;;N;;;;;;;4;07;;;;;;;3;114.5633
4710;2019;4;20;3;6;1;12;1;3;N;N;4;1;1;4;N;;;;;;;1;02;2;09;4;1;1;28;1;130.4611
4711;2019;4;20;9;1;1;13;1;2;N;N;4;1;1;4;N;;;;;;;1;02;9;02;3;;;0;1;172.2815
4711;2019;4;20;9;6;1;11;1;3;N;N;4;1;1;4;N;;;;;;;1;02;3;09;4;1;1;0;2;170.042
4711;2019;4;20;9;6;1;05;1;2;S;N;4;3;1;4;N;;;;;;;1;02;5;10;4;2;5;35;3;172.6079
4711;2019;4;20;9;1;1;05;1;2;S;N;4;3;;;N;;;;;;;4;04;7;02;3;;;;3;196.5159
4712;2019;4;20;9;6;1;12;1;1;N;N;4;1;;;S;6;2;S;09;36;S;2;05;9;04;4;2;;;2;158.9193
4712;2019;4;20;9;6;1;05;1;3;N;N;4;2;;;N;;;;;;;4;07;;;;;;;3;154.7743
4712;2019;4;20;9;1;1;12;1;1;N;N;4;1;1;2;N;;;;;;;1;02;4;04;4;1;1;37;1;149.241
4713;2019;4;48;9;6;2;09;1;2;N;N;4;1;;;N;;;;;;;4;04;5;04;4;2;;;1;121.5647
4713;2019;4;48;9;1;1;09;1;3;N;N;4;1;1;4;N;;;;;;;1;02;1;04;4;2;1;32;2;137.9446
4713;2019;4;48;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;117.4175
4713;2019;4;48;9;1;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;117.4175
4714;2019;4;20;9;1;1;15;1;2;N;N;2;4;;;N;;;;;;;4;07;7;02;2;;;;1;129.7756
4714;2019;4;20;9;6;2;14;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;137.8459
4715;2019;4;01;2;6;2;12;1;2;N;N;4;1;1;2;N;;;;;;;1;02;5;10;1;;;40;2;174.7139
4715;2019;4;01;2;1;2;13;1;2;N;N;4;2;1;2;N;;;;;;;1;01;5;04;2;;;50;1;151.1293
4716;2019;4;48;1;6;2;09;1;2;N;N;4;1;2;2;N;;;;;;;1;02;5;04;4;2;1;30;2;191.1602
4716;2019;4;48;1;1;1;11;1;2;N;N;4;1;1;2;N;;;;;;;1;02;5;09;4;1;1;35;1;186.4593
4717;2019;4;48;9;1;1;15;1;2;N;N;2;1;;;N;;;;;;;4;04;1;02;4;2;;;1;264.5289
4717;2019;4;48;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;4;219.9584
4717;2019;4;48;9;6;1;09;1;3;N;N;4;1;;;N;;;;;;;4;04;1;04;2;;;;4;271.1113
4717;2019;4;48;9;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;4;221.513
4717;2019;4;48;9;6;1;15;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;267.493
4718;2019;4;48;9;6;1;12;1;1;N;N;4;1;2;5;N;;;;;;;1;02;9;08;4;2;1;30;2;169.2106
4718;2019;4;48;9;1;1;13;1;1;N;S;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;40;1;161.3556
4719;2019;4;48;9;1;1;12;1;2;N;N;4;1;;;S;6;2;S;07;1;S;2;05;7;03;4;2;;;1;107.345
4720;2019;4;48;9;6;2;13;1;1;N;S;4;1;1;2;N;;;;;;;1;02;5;04;4;2;1;41;1;192.6178
4721;2019;4;01;2;1;1;09;1;1;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;40;1;200.6253
4721;2019;4;01;2;6;2;08;1;2;N;N;4;1;1;2;N;;;;;;;1;01;1;09;2;;;45;2;189.6351
4721;2019;4;01;2;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;197.4285
4721;2019;4;01;2;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;197.4285
4722;2019;4;48;1;6;1;13;1;2;N;N;4;1;1;2;N;;;;;;;1;02;4;06;4;2;1;40;4;185.7959
4722;2019;4;48;1;6;2;16;1;2;N;N;2;1;;;N;;;;;;;4;04;3;08;4;2;;;1;251.1032
4723;2019;4;01;9;6;1;08;1;3;S;N;4;1;1;4;N;;;;;;;1;02;2;05;4;2;1;32;2;39.8642
4723;2019;4;01;9;1;1;09;1;3;S;S;4;1;1;4;N;;;;;;;1;02;7;02;4;2;1;32;1;43.472
4724;2019;4;48;9;1;1;13;1;3;N;N;4;1;1;2;N;;;;;;;1;02;3;02;4;2;1;40;1;240.4613
4724;2019;4;48;9;1;1;06;1;3;N;N;4;2;1;2;N;;;;;;;1;02;2;05;4;2;1;40;3;239.8155
4724;2019;4;48;9;6;1;13;1;3;N;N;2;1;;;N;;;;;;;4;04;3;02;4;2;;;2;199.4474
4725;2019;4;01;2;6;1;06;1;1;N;N;4;1;;;S;6;2;S;07;8;S;2;05;5;08;4;2;;;4;251.1813
4725;2019;4;01;2;6;2;09;1;2;N;N;4;1;1;4;N;;;;;;;1;02;8;04;4;1;1;28;1;125.2901
4726;2019;4;48;9;1;1;10;1;2;N;S;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;40;1;236.0399
4727;2019;4;01;9;1;1;13;1;2;N;N;3;2;;;N;;;;;;;4;07;5;09;4;1;;;1;68.4974
4727;2019;4;01;9;6;1;13;1;1;N;N;4;1;;;N;;;;;;;4;04;4;04;4;2;;;2;75.3688
4728;2019;4;20;9;1;1;08;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;05;4;1;1;30;1;191.6499
4728;2019;4;20;9;6;1;08;1;3;N;S;4;1;1;2;N;;;;;;;1;02;2;09;4;2;1;32;2;184.161
4728;2019;4;20;9;6;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;174.9554
4728;2019;4;20;9;1;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;179.0845
4729;2019;4;20;9;6;1;10;1;2;N;S;4;1;2;2;N;;;;;;;1;02;3;04;4;2;5;30;2;147.7814
4729;2019;4;20;9;1;1;13;1;3;N;N;3;1;;;N;;;;;;;4;04;2;09;4;1;;;1;174.3862
4729;2019;4;20;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;154.4114
4730;2019;4;48;9;1;1;10;1;3;S;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;3;30;1;135.6317
4731;2019;4;20;9;1;1;11;1;1;N;N;4;1;1;2;N;;;;;;;1;02;9;08;4;2;1;35;1;165.1249
4732;2019;4;20;9;6;1;11;1;1;N;N;3;2;;;N;;;;;;;4;07;5;04;4;2;;;2;176.7728
4732;2019;4;20;9;6;1;06;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;2;5;40;3;194.4191
4732;2019;4;20;9;1;1;12;1;1;N;N;4;1;1;2;N;;;;;;;1;02;8;03;4;2;1;40;1;135.202
4733;2019;4;20;3;1;3;12;2;1;N;N;4;1;;;S;6;2;S;07;39;S;2;05;7;03;4;2;;;1;128.534
4733;2019;4;20;3;1;3;09;2;1;N;N;4;1;1;2;S;4;2;S;07;27;S;1;02;9;04;4;2;1;40;4;216.2945
4734;2019;4;48;1;1;1;08;1;1;N;N;4;1;;;S;6;2;S;01;24;S;2;05;8;02;4;2;;;1;351.2245
4734;2019;4;48;1;6;3;08;2;2;N;N;4;1;;;N;;;;;;;4;04;9;04;4;2;;;2;231.4427
4734;2019;4;48;1;6;3;04;2;2;N;N;4;1;;;N;;;;;;;4;04;;;;;;;3;383.4863
4734;2019;4;48;1;1;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;248.3523
4734;2019;4;48;1;6;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;250.1075
4735;2019;4;20;9;6;1;14;1;2;N;N;2;1;;;N;;;;;;;4;04;5;04;4;2;;;1;152.7664
4736;2019;4;48;1;6;1;17;1;1;N;N;2;1;;;N;;;;;;;4;04;4;08;4;2;;;1;190.0166
4737;2019;4;01;9;1;1;11;1;2;N;N;4;1;1;3;N;;;;;;;1;02;7;02;4;2;1;0;1;31.9446
4737;2019;4;01;9;1;1;04;1;1;S;S;4;2;;;N;;;;;;;4;04;;;;;;;3;26.2076
4737;2019;4;01;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;27.9293
4737;2019;4;01;9;6;1;10;1;3;N;N;4;1;1;2;N;;;;;;;1;02;3;09;4;1;1;35;2;27.9374
4738;2019;4;01;2;6;1;13;1;3;N;S;4;1;2;3;N;;;;;;;1;02;2;09;4;1;5;0;1;204.4437
4739;2019;4;01;9;6;1;16;1;1;N;N;2;2;;;N;;;;;;;4;07;5;04;2;;;;2;46.1403
4739;2019;4;01;9;6;1;09;1;2;N;N;4;2;;;N;;;;;;;4;07;9;08;4;2;;;3;36.1862
4739;2019;4;01;9;1;1;16;1;1;N;N;2;2;;;N;;;;;;;4;07;6;01;2;;;;1;47.1993
4740;2019;4;48;9;1;2;14;1;1;N;N;2;1;;;N;;;;;;;4;04;1;10;1;;;;1;164.4293
4740;2019;4;48;9;6;1;14;1;1;N;N;2;1;;;N;;;;;;;4;04;4;09;4;1;;;2;166.2717
4741;2019;4;20;3;6;1;13;1;3;N;N;4;1;1;5;N;;;;;;;1;02;4;09;4;1;1;0;1;113.901
4742;2019;4;20;9;1;1;07;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;02;4;2;1;40;1;181.1138
4742;2019;4;20;9;6;1;07;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;5;40;2;211.9422
4742;2019;4;20;9;1;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;158.0873
4743;2019;4;01;9;6;2;10;1;3;N;N;4;1;1;2;N;;;;;;;1;02;3;06;2;;;40;2;44.2061
4743;2019;4;01;9;1;1;12;1;1;N;N;4;1;1;2;N;;;;;;;1;02;3;06;4;2;1;40;1;42.8342
4744;2019;4;01;2;1;1;16;1;2;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;146.6933
4745;2019;4;48;1;1;3;06;2;2;N;N;4;1;;;S;6;1;S;07;9;S;2;05;9;03;4;2;;;1;275.6112
4746;2019;4;20;9;6;1;18;1;1;N;N;4;2;;;N;;;;;;;4;07;9;04;4;2;;;1;139.9494
4747;2019;4;20;9;6;1;14;1;2;N;N;2;1;;;N;;;;;;;4;04;4;02;4;2;;;2;136.2403
4747;2019;4;20;9;1;1;14;1;2;N;N;2;2;;;N;;;;;;;4;07;5;08;4;2;;;1;128.264
4748;2019;4;20;9;6;2;16;1;1;N;N;4;1;;;N;;;;;;;4;04;9;09;4;2;;;1;138.5376
4749;2019;4;01;9;1;1;13;1;2;N;N;4;3;1;2;N;;;;;;;1;01;5;04;2;;;70;1;35.4395
4749;2019;4;01;9;6;1;13;1;3;N;N;4;1;1;4;N;;;;;;;1;02;2;09;4;2;1;32;2;37.9866
4750;2019;4;48;1;6;1;10;1;3;N;N;4;1;1;2;N;;;;;;;1;02;4;06;2;;;35;1;253.712
4750;2019;4;48;1;1;1;09;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;02;4;2;1;40;2;277.0599
4750;2019;4;48;1;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;252.4259
4750;2019;4;48;1;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;250.6544
4751;2019;4;20;9;6;1;09;1;3;S;N;4;1;1;3;N;;;;;;;1;02;4;08;4;2;1;20;1;181.696
4751;2019;4;20;9;1;1;09;1;2;N;N;4;1;1;2;N;;;;;;;1;02;3;04;4;2;1;40;2;183.0562
4751;2019;4;20;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;171.0543
4752;2019;4;48;1;1;1;08;1;3;N;N;4;1;1;2;N;;;;;;;1;02;1;04;4;2;1;40;1;256.744
4753;2019;4;48;9;1;1;03;1;;N;;;;;;;;;;;;;;;;;;;;;3;256.4837
4753;2019;4;48;9;6;2;11;1;2;N;N;4;1;1;2;N;;;;;;;1;02;4;02;4;2;1;40;1;241.4594
4753;2019;4;48;9;1;1;10;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;02;3;;;40;2;251.3516
4753;2019;4;48;9;6;1;03;1;;N;;;;;;;;;;;;;;;;;;;;;3;258.2964
4754;2019;4;48;1;6;1;04;1;2;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;234.964
4754;2019;4;48;1;1;2;11;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;1;40;1;209.7629
4754;2019;4;48;1;6;1;10;1;3;N;N;4;1;1;2;N;;;;;;;1;02;3;09;3;;;37;2;206.6427
4755;2019;4;20;9;6;1;10;1;1;N;N;4;1;1;2;N;;;;;;;1;02;5;04;4;2;1;40;1;180.6593
4755;2019;4;20;9;1;1;09;1;2;N;N;4;3;1;4;N;;;;;;;1;02;8;02;4;2;1;30;2;201.6963
4755;2019;4;20;9;1;1;05;1;3;S;N;4;4;;;N;;;;;;;4;04;;;;;;;3;205.9591
4755;2019;4;20;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;200.3183
4756;2019;4;01;9;1;1;11;1;2;N;N;4;2;1;2;N;;;;;;;1;02;4;04;4;2;1;40;1;36.4681
4756;2019;4;01;9;6;1;10;1;3;N;N;4;1;1;2;N;;;;;;;1;02;4;02;3;;;40;2;33.9006
4756;2019;4;01;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;33.8317
4757;2019;4;20;9;6;2;18;1;1;N;N;4;4;;;N;;;;;;;4;07;9;02;4;2;;;1;142.3991
4758;2019;4;20;9;1;1;09;1;2;N;N;4;1;2;2;N;;;;;;;1;02;5;04;4;2;5;25;2;189.4173
4758;2019;4;20;9;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;178.6119
4758;2019;4;20;9;1;1;12;1;1;N;N;4;1;;;S;6;1;S;07;5;S;2;05;6;08;4;1;;;1;229.8553
4758;2019;4;20;9;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;178.6119
4759;2019;4;20;3;1;1;11;1;3;N;N;4;1;1;2;N;;;;;;;1;02;1;04;4;2;1;40;1;156.6566
4759;2019;4;20;3;1;1;04;1;2;S;N;4;2;2;2;N;;;;;;;1;03;3;09;4;1;5;4;3;137.1275
4759;2019;4;20;3;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;150.5194
4759;2019;4;20;3;6;1;10;1;2;N;S;4;1;1;2;N;;;;;;;1;02;5;09;4;2;5;38;2;131.4196
4759;2019;4;20;3;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;147.0489
4760;2019;4;48;1;1;1;08;1;1;N;N;4;1;;;S;6;1;S;05;5;S;2;05;9;09;4;1;;;1;330.7165
4760;2019;4;48;1;6;1;07;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;264.9139
4760;2019;4;48;1;1;1;03;1;1;S;N;4;2;;;N;;;;;;;;;;;;;;;3;233.851
4760;2019;4;48;1;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;233.851
4760;2019;4;48;1;1;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;233.851
4761;2019;4;48;9;6;1;10;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;1;5;35;2;231.7751
4761;2019;4;48;9;1;1;04;1;1;S;S;4;2;;;N;;;;;;;4;04;;;;;;;3;220.8734
4761;2019;4;48;9;1;1;03;1;1;S;S;4;2;;;N;;;;;;;;;;;;;;;3;243.7992
4761;2019;4;48;9;1;1;11;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;04;2;;;40;1;258.7489
4762;2019;4;20;3;6;1;12;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;08;2;;;39;2;170.6127
4762;2019;4;20;3;1;1;13;1;3;N;N;4;2;1;2;N;;;;;;;1;02;2;09;4;1;1;42;1;140.2341
4762;2019;4;20;3;6;1;05;1;2;S;N;4;2;;;N;;;;;;;4;04;2;08;4;2;;;3;150.2229
4762;2019;4;20;3;1;1;06;1;2;S;N;4;2;1;2;N;;;;;;;1;02;2;08;4;2;5;42;3;243.0869
4763;2019;4;20;3;6;1;15;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;118.7867
4763;2019;4;20;3;1;1;16;1;2;N;N;2;4;;;N;;;;;;;4;07;7;02;2;;;;1;111.8322
4764;2019;4;20;9;1;1;15;1;1;N;N;2;2;;;N;;;;;;;4;07;5;04;4;2;;;1;203.0333
4764;2019;4;20;9;6;1;15;1;1;N;N;2;1;;;N;;;;;;;4;04;5;04;4;2;;;2;215.6594
4764;2019;4;20;9;1;1;10;1;2;N;N;4;3;1;2;N;;;;;;;1;02;3;04;4;2;1;40;4;158.9313
4764;2019;4;20;9;6;1;10;1;3;N;N;4;1;1;2;N;;;;;;;1;02;4;09;4;1;5;40;3;135.8539
4764;2019;4;20;9;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;4;152.0105
4764;2019;4;20;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;4;155.5981
4765;2019;4;48;1;1;2;16;1;1;N;N;2;2;;;N;;;;;;;4;07;9;09;4;1;;;1;182.1128
4765;2019;4;48;1;6;2;15;1;1;N;N;4;1;;;N;;;;;;;4;04;9;10;4;2;;;2;184.1534
4766;2019;4;01;2;1;2;14;1;1;N;N;2;2;;;N;;;;;;;4;07;7;02;4;2;;;1;161.4863
4766;2019;4;01;2;6;3;14;1;1;N;N;2;1;;;N;;;;;;;4;04;8;02;4;2;;;2;157.863
4767;2019;4;20;9;1;1;13;1;2;N;N;4;1;1;4;N;;;;;;;1;02;4;03;4;1;5;32;1;144.821
4767;2019;4;20;9;6;1;13;1;2;N;N;4;1;1;4;N;;;;;;;1;02;4;09;4;1;1;32;2;140.9561
4768;2019;4;48;9;1;1;09;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;02;3;;;40;1;126.7227
4769;2019;4;20;9;6;1;15;1;2;N;N;2;1;;;N;;;;;;;4;04;9;02;3;;;;1;175.9883
4769;2019;4;20;9;6;1;13;1;2;N;N;2;1;;;N;;;;;;;4;04;9;02;4;2;;;4;139.002
4770;2019;4;20;3;1;1;11;1;3;N;N;4;1;2;2;N;;;;;;;1;01;2;09;1;;;50;1;144.129
4771;2019;4;20;9;6;1;11;1;3;N;S;4;1;1;4;N;;;;;;;1;02;2;09;3;;;0;2;121.6004
4771;2019;4;20;9;1;1;14;1;2;N;N;4;1;;;S;6;3;S;04;10;S;2;05;3;09;3;;;;1;178.3524
4772;2019;4;48;9;1;1;11;1;2;N;N;4;4;1;2;N;;;;;;;1;02;5;09;4;1;1;35;1;163.9274
4772;2019;4;48;9;6;1;10;1;1;N;N;4;1;;;S;6;2;S;01;30;S;2;05;7;09;4;1;;;2;186.1943
4772;2019;4;48;9;1;1;04;1;2;S;S;4;4;;;N;;;;;;;4;04;;;;;;;3;148.9868
4772;2019;4;48;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;164.451
4773;2019;4;20;9;1;1;14;1;1;N;N;2;2;;;N;;;;;;;4;07;8;09;4;1;;;1;120.8056
4774;2019;4;48;9;1;1;14;1;3;N;N;2;1;;;N;;;;;;;4;04;8;04;4;2;;;1;186.2596
4775;2019;4;20;9;1;2;14;1;1;N;N;2;3;;;N;;;;;;;4;07;7;02;4;2;;;1;185.0884
4775;2019;4;20;9;6;1;13;1;1;N;N;4;1;;;N;;;;;;;4;04;9;10;4;2;;;2;155.2806
4776;2019;4;48;1;6;2;16;1;2;N;N;4;1;;;N;;;;;;;4;04;5;04;5;;;;1;219.918
4776;2019;4;48;1;6;1;10;1;1;N;N;4;2;1;3;N;;;;;;;1;02;5;04;1;;;0;3;183.0437
4777;2019;4;01;9;6;1;11;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;08;2;;;40;1;76.2012
4777;2019;4;01;9;6;1;05;1;3;S;N;4;2;1;2;N;;;;;;;1;02;2;09;4;1;5;35;3;82.6946
4777;2019;4;01;9;1;1;11;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;08;2;;;40;2;78.3405
4778;2019;4;48;9;1;1;16;1;1;N;N;2;1;;;N;;;;;;;4;04;7;04;2;;;;1;181.7214
4779;2019;4;48;9;1;1;17;1;1;N;N;2;1;;;N;;;;;;;4;04;8;04;2;;;;1;116.5976
4779;2019;4;48;9;6;2;16;1;1;N;N;2;1;;;N;;;;;;;4;04;9;02;4;2;;;2;117.9041
4780;2019;4;48;9;1;2;16;1;1;N;N;2;1;;;N;;;;;;;4;04;9;02;4;2;;;1;181.2555
4780;2019;4;48;9;6;2;15;1;1;N;N;4;1;;;N;;;;;;;4;04;8;02;4;2;;;2;183.2865
4781;2019;4;20;9;1;1;11;1;1;N;N;4;1;1;2;N;;;;;;;1;02;8;03;4;2;1;40;1;134.7099
4782;2019;4;48;1;1;1;15;1;3;N;N;2;4;;;N;;;;;;;4;07;2;06;4;2;;;1;158.9009
4782;2019;4;48;1;6;1;15;1;3;N;N;2;1;;;N;;;;;;;4;04;5;04;4;2;;;2;160.6814
4783;2019;4;48;9;1;2;14;1;1;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;161.044
