NUMH;AENC;TENC;TERH;MUNI;SEXO;LNAC;EDAD;NACI;LEST;ENRE;FOCU;SJUB;SILH;EMPTP;JRED;BUSQ;RBUSQ;JORB;GBUSQ;FBUSQ;MSBUSQ1;DISP;PRA1;PRA2;PROF;RACT;SPRO;SECT;CONTR;HTRA;PARE;ELEV
4517;2019;2;48;9;6;1;09;1;3;N;N;4;1;1;2;N;;;;;;;1;02;3;10;4;2;1;35;1;231.9376
4518;2019;2;48;9;6;1;14;1;3;N;S;2;1;;;N;;;;;;;4;04;5;04;4;2;;;1;181.2905
4519;2019;2;48;9;6;3;18;1;2;N;N;4;4;;;N;;;;;;;4;07;;;;;;;1;175.3906
4520;2019;2;20;3;6;1;16;1;3;N;N;2;3;;;N;;;;;;;4;07;2;09;4;1;;;1;111.3983
4521;2019;2;20;9;6;1;06;1;3;S;N;4;1;1;2;N;;;;;;;1;02;2;09;4;2;5;40;3;172.1831
4521;2019;2;20;9;6;1;11;1;2;N;N;4;1;;;N;;;;;;;4;04;5;09;4;2;;;1;158.4887
4521;2019;2;20;9;6;1;06;1;3;N;N;4;1;2;2;N;;;;;;;1;02;2;09;4;1;5;28;3;199.5418
4522;2019;2;20;9;1;1;16;1;2;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;132.4278
4523;2019;2;48;9;1;1;15;1;2;N;N;2;3;;;N;;;;;;;4;07;3;02;4;2;;;1;149.1085
4523;2019;2;48;9;6;1;14;1;2;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;155.3065
4524;2019;2;48;1;1;3;06;2;3;S;N;4;1;;;N;;;;;;;4;04;2;02;4;2;;;1;478.5294
4525;2019;2;48;9;1;1;16;1;2;N;N;2;3;;;N;;;;;;;4;07;4;05;4;1;;;1;102.2072
4525;2019;2;48;9;6;1;16;1;1;N;S;2;1;;;N;;;;;;;4;04;1;04;1;;;;2;106.4557
4526;2019;2;48;9;1;1;08;1;1;N;N;4;1;2;2;N;;;;;;;1;02;5;04;4;2;1;20;2;280.549
4526;2019;2;48;9;6;1;09;1;1;N;N;4;1;2;2;N;;;;;;;1;02;5;04;4;2;1;20;1;246.8691
4526;2019;2;48;9;6;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;227.6707
4526;2019;2;48;9;6;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;227.6707
4527;2019;2;20;9;1;1;09;1;1;N;N;3;1;;;N;;;;;;;4;04;9;02;4;2;;;1;173.2773
4527;2019;2;20;9;6;1;09;1;3;N;N;4;1;1;4;N;;;;;;;1;02;7;02;4;2;1;32;2;149.1931
4528;2019;2;20;9;1;1;10;1;2;N;N;4;1;1;2;N;;;;;;;1;02;3;02;4;2;1;40;1;163.1288
4529;2019;2;01;9;1;2;14;1;1;N;N;2;1;;;N;;;;;;;4;04;9;02;4;2;;;1;40.3835
4530;2019;2;48;9;6;1;08;1;1;N;N;4;1;2;4;N;;;;;;;1;02;9;09;4;2;5;21;1;172.5907
4531;2019;2;20;3;1;1;11;1;1;N;N;4;2;1;4;N;;;;;;;1;02;9;02;4;2;1;32;1;147.0252
4531;2019;2;20;3;1;1;03;1;2;S;N;4;3;;;N;;;;;;;;;;;;;;;3;136.7611
4531;2019;2;20;3;1;1;05;1;2;N;N;4;2;2;4;N;;;;;;;1;02;9;04;4;2;1;0;3;113.9146
4531;2019;2;20;3;6;1;10;1;2;N;N;4;1;;;N;;;;;;;4;04;9;10;4;2;;;2;150.4011
4532;2019;2;48;1;6;2;13;1;1;N;N;4;1;;;N;;;;;;;4;04;2;09;4;2;;;1;212.6059
4532;2019;2;48;1;1;2;12;1;3;N;N;4;1;1;2;N;;;;;;;1;02;9;02;4;2;1;40;2;199.9769
4532;2019;2;48;1;1;1;05;1;2;N;N;4;3;1;2;N;;;;;;;1;02;7;10;2;;;40;3;152.5428
4533;2019;2;48;1;1;1;10;1;3;N;N;4;1;1;3;N;;;;;;;1;02;1;06;4;2;1;0;2;178.1768
4533;2019;2;48;1;6;1;12;1;3;N;N;4;1;;;S;6;2;S;04;99;S;2;05;2;09;4;1;;;1;175.9857
4533;2019;2;48;1;6;1;04;1;2;S;N;4;1;;;N;;;;;;;4;04;;;;;;;3;201.7253
4534;2019;2;20;9;1;1;10;1;2;N;N;4;1;1;4;N;;;;;;;1;02;7;03;2;;;32;1;160.0148
4534;2019;2;20;9;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;163.2578
4534;2019;2;20;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;176.878
4534;2019;2;20;9;6;1;09;1;1;N;N;4;1;2;2;N;;;;;;;1;02;7;02;4;2;5;32;2;179.3987
4535;2019;2;20;9;6;1;16;1;1;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;144.828
4536;2019;2;20;9;6;1;11;1;1;N;N;4;1;;;S;6;2;S;01;6;S;2;05;8;10;4;2;;;1;159.6071
4536;2019;2;20;9;6;1;05;1;2;N;N;4;3;2;2;S;3;2;S;02;12;S;1;03;9;04;4;2;5;6;3;106.7648
4537;2019;2;48;9;1;1;14;1;2;N;N;2;2;;;N;;;;;;;4;07;7;02;4;2;;;1;229.2741
4537;2019;2;48;9;6;1;12;1;2;N;N;4;1;1;2;N;;;;;;;1;02;4;09;4;1;1;35;2;161.5621
4537;2019;2;48;9;6;1;05;1;2;S;N;4;3;;;N;;;;;;;4;04;3;09;4;2;;;3;205.4219
4538;2019;2;01;9;1;1;10;1;3;N;S;4;1;1;4;N;;;;;;;1;02;1;04;4;2;1;8;1;87.4185
4538;2019;2;01;9;6;1;10;1;3;N;N;4;1;1;4;N;;;;;;;1;02;2;10;4;1;1;0;2;89.227
4538;2019;2;01;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;89.7985
4538;2019;2;01;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;89.7985
4538;2019;2;01;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;89.7985
4539;2019;2;01;2;1;1;10;1;2;N;N;4;1;1;4;N;;;;;;;1;02;3;02;4;2;1;24;1;175.777
4539;2019;2;01;2;6;1;09;1;3;N;N;4;1;1;4;N;;;;;;;1;02;2;09;4;1;5;0;2;158.3466
4539;2019;2;01;2;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;181.786
4539;2019;2;01;2;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;179.8633
4540;2019;2;48;9;6;1;15;1;2;N;S;4;1;;;N;;;;;;;4;04;4;08;4;2;;;1;178.8003
4541;2019;2;48;1;1;2;16;1;1;N;N;2;2;;;N;;;;;;;4;07;7;03;4;2;;;1;290.158
4541;2019;2;48;1;6;2;15;1;1;N;N;2;1;;;N;;;;;;;4;04;9;08;4;2;;;2;302.2191
4541;2019;2;48;1;6;1;10;1;3;N;N;4;1;1;2;N;;;;;;;1;02;1;04;4;2;1;40;3;226.9435
4541;2019;2;48;1;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;4;237.9483
4542;2019;2;20;9;6;1;11;1;2;N;N;4;1;2;2;N;;;;;;;1;02;2;09;4;1;5;30;2;134.0481
4542;2019;2;20;9;6;1;06;1;3;N;N;4;1;2;2;N;;;;;;;1;03;5;04;4;2;5;6;3;187.213
4542;2019;2;20;9;1;1;13;1;1;N;N;3;1;;;N;;;;;;;4;04;9;02;3;;;;1;166.0636
4543;2019;2;20;9;6;1;16;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;116.4615
4543;2019;2;20;9;1;1;17;1;1;N;N;2;2;;;N;;;;;;;4;07;8;02;4;2;;;1;111.6142
4544;2019;2;20;9;1;1;13;1;1;N;N;4;2;2;2;N;;;;;;;1;02;7;02;4;2;5;40;1;134.6802
4544;2019;2;20;9;6;1;12;1;1;N;N;4;1;1;3;N;;;;;;;1;02;5;04;4;2;2;0;2;164.8379
4544;2019;2;20;9;6;1;05;1;2;N;N;4;2;1;2;N;;;;;;;1;02;4;04;4;2;1;40;3;114.5876
4545;2019;2;48;9;1;1;13;1;3;N;N;2;1;;;N;;;;;;;4;04;1;06;4;2;;;1;121.8764
4545;2019;2;48;9;6;1;13;1;3;N;N;2;1;;;N;;;;;;;4;04;2;09;4;1;;;2;94.2839
4546;2019;2;48;9;6;1;08;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;2;5;37;2;117.4603
4546;2019;2;48;9;1;1;09;1;1;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;40;1;137.6422
4546;2019;2;48;9;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;112.4561
4547;2019;2;48;1;6;1;10;1;1;N;N;4;1;1;2;N;;;;;;;1;02;5;04;4;2;1;39;1;192.6437
4547;2019;2;48;1;1;1;10;1;2;S;S;4;1;;;S;6;1;S;04;60;S;2;05;8;04;4;2;;;4;207.1376
4548;2019;2;01;2;1;2;13;1;3;N;N;4;1;1;2;N;;;;;;;1;02;3;09;4;1;1;40;1;150.3766
4548;2019;2;01;2;1;1;05;1;2;S;N;4;4;;;N;;;;;;;4;04;;;;;;;3;179.6916
4548;2019;2;01;2;6;1;13;1;3;N;N;4;1;1;2;N;;;;;;;1;02;1;09;4;1;1;41;2;168.2564
4549;2019;2;20;3;6;2;18;1;1;N;N;4;4;;;N;;;;;;;4;07;9;02;4;2;;;1;132.6512
4550;2019;2;01;2;1;1;12;1;1;N;N;4;1;1;2;N;;;;;;;1;01;5;08;4;2;1;48;1;188.997
4550;2019;2;01;2;6;1;11;1;3;N;S;4;1;1;2;N;;;;;;;1;02;2;09;4;1;1;38;2;201.3414
4550;2019;2;01;2;1;1;05;1;2;S;N;4;3;;;S;6;3;S;09;1;S;2;05;5;04;4;2;;;3;222.4621
4550;2019;2;01;2;6;1;05;1;2;S;N;4;3;;;N;;;;;;;4;04;5;04;4;2;;;3;197.8836
4550;2019;2;01;2;6;1;04;1;2;S;N;4;2;;;N;;;;;;;4;04;4;08;4;2;;;3;197.8836
4551;2019;2;20;9;6;2;17;1;1;N;N;2;1;;;N;;;;;;;4;04;9;06;4;2;;;1;224.7773
4551;2019;2;20;9;1;1;12;1;1;N;N;4;2;1;2;N;;;;;;;1;02;9;02;4;2;1;40;3;146.919
4551;2019;2;20;9;1;1;06;1;2;N;N;4;1;1;2;N;;;;;;;1;02;8;09;4;2;5;40;4;214.2723
4552;2019;2;20;9;1;1;16;1;1;N;N;2;2;;;N;;;;;;;4;07;7;03;2;;;;1;123.8196
4552;2019;2;20;9;6;1;15;1;1;N;N;2;1;;;N;;;;;;;4;04;5;04;4;2;;;2;129.197
4553;2019;2;48;1;6;3;12;1;2;N;N;4;1;;;N;;;;;;;4;04;5;10;4;2;;;1;181.8706
4553;2019;2;48;1;6;1;05;1;3;N;N;4;2;1;2;N;;;;;;;1;02;5;10;4;2;5;40;3;167.4668
4554;2019;2;48;9;1;2;13;1;1;N;N;4;4;1;4;N;;;;;;;1;02;7;03;2;;;24;1;249.6941
4554;2019;2;48;9;6;2;13;1;1;N;N;4;1;;;N;;;;;;;4;04;2;09;2;;;;2;193.1639
4554;2019;2;48;9;1;1;06;1;3;N;N;4;3;1;4;N;;;;;;;1;02;4;04;4;2;1;24;3;242.7618
4555;2019;2;48;9;6;2;17;1;1;N;S;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;194.0751
4556;2019;2;48;9;6;2;16;1;1;N;N;2;1;;;N;;;;;;;4;04;1;02;2;;;;1;154.2322
4556;2019;2;48;9;1;2;15;1;1;N;N;2;1;;;N;;;;;;;4;04;1;02;2;;;;2;148.077
4557;2019;2;20;9;1;1;14;1;1;N;N;2;1;;;N;;;;;;;4;04;8;04;4;2;;;1;132.4464
4558;2019;2;48;9;1;2;16;1;1;N;N;2;1;;;N;;;;;;;4;04;8;02;4;2;;;1;171.6646
4559;2019;2;48;1;6;1;11;1;1;N;N;4;1;;;S;6;2;S;03;19;S;2;05;5;04;4;2;;;1;202.3871
4559;2019;2;48;1;1;1;04;1;2;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;165.1543
4560;2019;2;48;1;1;3;13;1;3;N;N;4;1;;;S;6;1;S;04;2;S;2;05;5;04;2;;;;1;230.5103
4561;2019;2;48;1;6;1;13;1;2;N;N;4;1;1;2;N;;;;;;;1;02;5;04;3;;;40;1;182.4946
4562;2019;2;48;1;1;1;09;1;2;N;N;4;1;;;S;6;1;S;06;84;S;2;05;3;02;4;2;;;1;311.8108
4563;2019;2;20;9;1;2;14;1;1;N;N;2;2;;;N;;;;;;;4;07;7;02;4;2;;;1;191.7889
4563;2019;2;20;9;6;2;13;1;1;N;N;4;1;1;2;N;;;;;;;1;02;5;04;2;;;40;2;125.599
4563;2019;2;20;9;6;1;08;1;3;N;N;4;1;1;2;N;;;;;;;1;02;5;04;5;;;40;3;155.8907
4564;2019;2;20;9;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;146.3703
4564;2019;2;20;9;1;1;10;1;3;N;N;4;1;1;2;N;;;;;;;1;02;7;02;4;2;1;40;1;154.8352
4564;2019;2;20;9;6;1;10;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;03;4;2;1;40;2;137.2758
4564;2019;2;20;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;158.5816
4565;2019;2;48;9;1;1;10;1;2;N;N;4;2;1;4;S;4;1;S;05;24;S;1;02;7;02;4;2;1;32;1;210.3022
4565;2019;2;48;9;6;1;09;1;3;N;S;4;1;;;S;6;2;S;05;8;S;2;05;8;04;4;2;;;2;243.4781
4566;2019;2;01;2;1;2;14;1;1;N;N;2;1;;;N;;;;;;;4;04;7;02;4;2;;;1;233.0338
4566;2019;2;01;2;6;1;13;1;1;N;N;4;1;;;N;;;;;;;4;04;9;10;4;2;;;2;202.989
4566;2019;2;01;2;6;1;07;1;3;N;N;4;1;2;4;N;;;;;;;1;02;3;09;4;2;5;0;3;274.5743
4567;2019;2;01;9;6;1;13;1;1;N;N;3;1;;;N;;;;;;;4;04;5;02;4;2;;;1;37.6523
4568;2019;2;01;9;6;1;15;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;4;94.0922
4568;2019;2;01;9;1;1;09;1;1;N;N;4;2;1;2;N;;;;;;;1;02;9;04;4;2;1;40;1;69.871
4568;2019;2;01;9;6;1;09;1;3;N;N;4;1;1;3;N;;;;;;;1;02;5;04;4;2;1;30;2;65.3424
4568;2019;2;01;9;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;71.4953
4569;2019;2;48;1;6;2;12;1;2;N;N;4;1;1;4;N;;;;;;;1;02;5;09;4;2;1;0;1;199.2559
4570;2019;2;48;9;1;2;15;1;1;N;N;2;1;;;N;;;;;;;4;04;7;03;4;2;;;1;250.9496
4570;2019;2;48;9;6;2;14;1;1;N;N;4;1;;;N;;;;;;;4;04;9;10;4;2;;;2;261.381
4570;2019;2;48;9;1;1;09;1;3;N;N;4;3;1;2;N;;;;;;;1;02;7;03;4;2;5;32;3;235.8403
4571;2019;2;48;9;6;1;09;1;2;N;N;4;1;;;S;6;3;S;08;99;S;2;05;5;09;4;2;;;2;205.8321
4571;2019;2;48;9;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;200.0606
4571;2019;2;48;9;1;1;09;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;08;4;1;5;38;1;294.7862
4572;2019;2;01;9;1;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;43.0767
4572;2019;2;01;9;1;1;07;1;2;N;N;4;1;1;2;N;;;;;;;1;02;9;02;4;2;1;40;1;69.4912
4572;2019;2;01;9;6;1;07;1;2;N;N;4;1;2;2;N;;;;;;;1;02;5;09;4;2;5;25;2;79.1374
4572;2019;2;01;9;6;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;42.6211
4573;2019;2;48;9;6;1;16;1;1;N;N;2;1;;;N;;;;;;;4;04;9;02;4;2;;;1;131.8719
4574;2019;2;48;9;1;2;17;1;1;N;N;2;3;;;N;;;;;;;4;07;8;04;2;;;;1;160.6703
4574;2019;2;48;9;6;1;17;1;1;N;N;2;1;;;N;;;;;;;4;04;5;04;4;2;;;2;167.349
4575;2019;2;48;9;6;1;15;1;3;N;N;2;1;;;N;;;;;;;4;04;4;08;4;2;;;1;166.2114
4576;2019;2;48;1;6;3;09;2;1;N;N;4;1;2;2;S;3;3;S;04;17;S;1;02;5;04;4;2;1;20;1;262.3748
4577;2019;2;20;3;1;1;09;1;3;N;N;4;1;1;4;N;;;;;;;1;02;2;06;4;2;1;32;1;180.5012
4577;2019;2;20;3;6;1;09;1;2;N;N;4;1;1;4;N;;;;;;;1;02;2;06;4;2;1;32;2;181.1037
4577;2019;2;20;3;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;170.8433
4577;2019;2;20;3;1;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;170.8433
4578;2019;2;01;9;1;1;17;1;2;N;N;2;1;;;N;;;;;;;4;04;1;04;4;2;;;1;20.1864
4579;2019;2;20;9;1;1;05;1;2;N;N;4;3;1;3;N;;;;;;;1;02;7;02;4;2;5;0;3;102.0223
4579;2019;2;20;9;1;1;12;1;1;N;N;4;1;1;2;N;;;;;;;1;02;9;02;4;2;1;40;1;130.6959
4579;2019;2;20;9;6;1;12;1;1;N;N;4;1;;;S;6;2;S;01;21;S;4;04;9;10;4;2;;;2;145.2072
4580;2019;2;48;9;6;1;06;1;2;N;N;4;1;;;S;6;2;S;04;15;S;3;05;;;;;;;3;299.1663
4580;2019;2;48;9;1;1;13;1;2;N;N;4;1;2;5;N;;;;;;;1;02;3;05;4;1;5;0;1;198.9321
4580;2019;2;48;9;6;1;12;1;3;N;N;4;2;1;2;N;;;;;;;1;02;2;09;4;1;1;37;2;218.0815
4580;2019;2;48;9;6;1;05;1;3;S;N;4;1;2;2;N;;;;;;;1;03;3;10;4;2;5;2;3;232.7172
4581;2019;2;01;2;1;1;10;1;1;N;N;4;1;1;2;N;;;;;;;1;02;8;04;4;2;1;40;1;158.4816
4581;2019;2;01;2;6;1;08;1;3;N;N;4;1;;;N;;;;;;;4;04;5;10;4;2;;;2;152.3469
4581;2019;2;01;2;1;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;162.7963
4582;2019;2;20;9;6;1;16;1;1;N;N;2;1;;;N;;;;;;;4;04;5;04;4;2;;;1;115.2472
4582;2019;2;20;9;1;1;16;1;1;N;N;2;2;;;N;;;;;;;4;07;1;02;1;;;;2;110.4504
4583;2019;2;48;9;6;2;10;1;1;N;S;4;1;;;S;6;2;S;01;15;S;2;05;5;04;4;2;;;1;170.6608
4583;2019;2;48;9;6;1;04;1;1;S;N;4;3;;;N;;;;;;;4;04;;;;;;;3;203.9199
4584;2019;2;20;9;6;1;07;1;3;N;N;4;1;1;4;N;;;;;;;1;02;2;08;4;1;5;24;1;183.3144
4585;2019;2;48;1;1;1;13;1;3;N;N;4;1;1;4;N;;;;;;;1;02;2;08;2;;;32;1;203.2572
4585;2019;2;48;1;6;1;13;1;1;N;N;4;1;1;4;N;;;;;;;1;02;3;08;4;2;1;32;2;205.103
4586;2019;2;20;9;1;2;03;1;;N;;;;;;;;;;;;;;;;;;;;;3;148.4671
4586;2019;2;20;9;1;2;11;1;3;N;S;4;1;1;2;N;;;;;;;1;02;2;09;4;1;1;40;1;181.5599
4586;2019;2;20;9;1;2;03;1;;N;;;;;;;;;;;;;;;;;;;;;3;148.4671
4587;2019;2;20;9;6;1;09;1;3;N;N;4;1;2;2;N;;;;;;;1;02;4;09;4;2;1;20;4;162.8979
4587;2019;2;20;9;6;1;02;1;;N;;;;;;;;;;;;;;;;;;;;;4;141.8359
4587;2019;2;20;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;4;153.6689
4588;2019;2;48;9;1;1;15;1;2;N;N;2;2;;;N;;;;;;;4;07;8;02;4;2;;;1;255.1066
4588;2019;2;48;9;1;1;10;1;3;N;N;4;1;1;2;N;;;;;;;1;02;3;03;4;2;5;40;3;178.9962
4588;2019;2;48;9;6;1;14;1;1;N;N;4;1;;;N;;;;;;;4;04;7;02;4;2;;;2;265.7107
4589;2019;2;01;2;1;1;09;1;2;N;N;4;1;1;4;N;;;;;;;1;02;8;02;4;2;1;32;1;188.1017
4589;2019;2;01;2;6;2;08;1;1;N;N;4;1;;;N;;;;;;;4;04;9;02;4;2;;;2;168.4139
4589;2019;2;01;2;1;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;161.5039
4590;2019;2;20;9;1;1;06;1;3;N;N;4;3;2;2;N;;;;;;;1;02;2;09;4;2;5;22;3;196.9262
4590;2019;2;20;9;1;1;12;1;3;N;N;4;1;1;2;N;;;;;;;1;01;3;08;2;;;45;1;137.0656
4590;2019;2;20;9;6;1;05;1;2;S;N;4;3;;;N;;;;;;;4;04;;;;;;;3;148.5165
4590;2019;2;20;9;6;1;11;1;3;N;N;4;1;1;2;N;;;;;;;1;02;2;09;4;2;1;37;2;139.7748
4591;2019;2;20;9;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;160.4311
4591;2019;2;20;9;6;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;160.4311
4591;2019;2;20;9;1;3;08;2;2;N;N;4;2;1;4;N;;;;;;;1;02;7;02;4;2;1;0;1;200.4729
4591;2019;2;20;9;6;1;07;1;2;N;N;4;1;2;4;N;;;;;;;1;02;5;04;4;2;5;0;2;233.4364
4592;2019;2;01;9;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;82.9176
4592;2019;2;01;9;1;1;09;1;3;N;N;4;2;1;2;N;;;;;;;1;02;4;02;4;2;1;40;2;97.6055
4592;2019;2;01;9;6;1;09;1;3;N;S;4;1;;;N;;;;;;;4;04;1;10;4;2;;;1;76.7282
4592;2019;2;01;9;6;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;82.9176
4593;2019;2;48;9;6;2;16;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;1;198.1848
4594;2019;2;48;9;6;1;14;1;1;N;N;2;1;;;N;;;;;;;4;04;9;08;4;2;;;1;181.3641
4595;2019;2;48;9;6;1;17;1;1;N;N;2;1;;;N;;;;;;;4;04;5;10;4;2;;;4;166.6051
4595;2019;2;48;9;1;1;13;1;1;N;N;4;2;2;3;N;;;;;;;1;02;7;01;4;2;5;0;1;111.4025
4595;2019;2;48;9;6;1;12;1;1;N;N;4;1;1;2;N;;;;;;;1;02;9;02;4;2;5;40;2;111.9573
4595;2019;2;48;9;1;1;06;1;2;N;N;4;2;1;2;N;;;;;;;1;02;7;01;4;2;1;40;3;153.4841
4596;2019;2;48;9;6;1;18;1;3;N;N;4;1;;;N;;;;;;;4;04;2;09;5;;;;1;262.7653
4596;2019;2;48;9;1;1;13;1;3;N;N;4;4;;;N;;;;;;;4;07;;;;;;;3;202.6131
4597;2019;2;48;9;1;1;18;1;1;N;N;2;3;;;N;;;;;;;4;07;9;02;4;2;;;1;78.1827
4597;2019;2;48;9;6;1;17;1;1;N;N;4;1;;;N;;;;;;;4;04;;;;;;;2;81.4325
4598;2019;2;01;9;1;1;13;1;3;N;N;4;2;1;2;N;;;;;;;1;02;3;09;4;2;1;40;1;72.3608
4598;2019;2;01;9;6;3;12;1;2;N;N;4;1;1;2;N;;;;;;;1;02;4;09;4;1;1;35;3;77.9908
4598;2019;2;01;9;1;1;06;1;2;N;S;4;1;1;2;N;;;;;;;1;02;2;08;4;2;5;43;3;103.6266
4598;2019;2;01;9;1;1;05;1;2;S;N;4;1;;;N;;;;;;;4;04;;;;;;;3;83.2913
4599;2019;2;48;9;6;1;09;1;2;N;N;4;1;2;2;N;;;;;;;1;02;5;08;4;2;1;24;1;232.5038
4599;2019;2;48;9;1;1;09;1;1;N;S;4;1;1;2;N;;;;;;;1;02;5;09;4;1;1;40;2;254.5193
4599;2019;2;48;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;215.0052
4600;2019;2;01;9;6;3;06;1;2;N;N;4;1;1;4;S;1;1;S;07;6;S;1;02;8;02;4;2;5;32;1;104.1975
4601;2019;2;20;9;6;1;10;1;1;N;N;4;1;2;2;N;;;;;;;1;03;4;09;4;2;1;8;1;143.6419
4601;2019;2;20;9;1;1;10;1;2;N;N;4;2;1;2;N;;;;;;;1;02;7;04;4;2;1;40;2;163.1134
4601;2019;2;20;9;1;1;04;1;1;S;N;4;3;;;N;;;;;;;4;04;;;;;;;3;156.7411
4601;2019;2;20;9;1;1;03;1;;S;;;;;;;;;;;;;;;;;;;;;3;165.9357
4602;2019;2;48;1;6;2;12;1;2;N;N;4;1;;;S;6;2;S;01;6;S;2;05;9;08;4;2;;;1;212.9016
4603;2019;2;48;1;6;1;17;1;1;N;N;2;1;;;N;;;;;;;4;04;4;08;4;2;;;1;194.0481
4604;2019;2;20;9;1;1;09;1;2;N;N;4;1;1;2;N;;;;;;;1;02;7;02;3;;;40;1;177.4069
4604;2019;2;20;9;6;1;08;1;2;N;N;4;1;2;2;N;;;;;;;1;02;5;09;3;;;21;2;174.4393
4604;2019;2;20;9;1;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;170.8308
4604;2019;2;20;9;6;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;157.6762
4605;2019;2;20;3;1;2;15;1;1;N;N;2;1;;;N;;;;;;;4;04;1;04;4;2;;;2;100.3116
4605;2019;2;20;3;6;2;15;1;1;N;N;2;1;;;N;;;;;;;4;04;9;09;4;1;;;1;104.668
4606;2019;2;48;9;1;3;12;1;3;N;N;4;1;;;S;6;1;S;01;99;S;2;05;5;05;4;2;;;1;319.3518
4606;2019;2;48;9;6;3;09;2;2;N;S;4;1;;;S;6;2;S;01;91;S;2;05;7;02;4;2;;;2;275.4742
4606;2019;2;48;9;6;1;02;1;;S;;;;;;;;;;;;;;;;;;;;;3;257.7303
4606;2019;2;48;9;1;1;01;1;;S;;;;;;;;;;;;;;;;;;;;;3;258.4306
4606;2019;2;48;9;1;1;01;1;;N;;;;;;;;;;;;;;;;;;;;;3;258.4306
4607;2019;2;48;9;6;1;14;1;2;N;N;2;2;;;N;;;;;;;4;07;3;06;4;2;;;1;284.2929
4607;2019;2;48;9;1;1;13;1;2;N;N;4;2;;;N;;;;;;;4;07;9;02;4;2;;;4;219.2127
4608;2019;2;48;1;1;1;11;1;2;N;N;4;1;1;2;N;;;;;;;1;02;7;02;2;;;40;1;249.3188
4608;2019;2;48;1;6;1;10;1;1;N;N;4;1;;;N;;;;;;;4;04;5;09;4;2;;;2;288.9042
4608;2019;2;48;1;1;1;04;1;2;S;N;4;2;;;N;;;;;;;4;04;;;;;;;3;218.5818
4608;2019;2;48;1;6;1;03;1;1;S;N;4;4;;;N;;;;;;;;;;;;;;;3;257.0793
4609;2019;2;01;9;6;1;11;1;1;N;N;4;1;;;N;;;;;;;4;04;9;04;4;2;;;1;101.3094
4609;2019;2;01;9;1;1;07;1;3;N;N;4;1;;;S;6;2;S;10;12;S;2;05;7;02;4;2;;;3;147.0238
4609;2019;2;01;9;6;1;06;1;2;N;N;4;1;1;2;N;;;;;;;1;02;9;08;4;2;1;40;3;142.2319
4609;2019;2;01;9;1;1;05;1;3;N;N;4;2;1;2;N;;;;;;;1;02;8;04;4;2;5;40;3;81.0624
4609;2019;2;01;9;1;1;10;1;1;N;N;4;2;;;S;6;2;N;;99;S;4;07;7;03;4;2;;;4;97.9265
4610;2019;2;48;9;6;1;06;1;3;N;N;4;1;1;4;N;;;;;;;1;02;4;02;4;2;1;32;2;210.2965
4610;2019;2;48;9;1;1;06;1;3;N;N;4;1;1;4;N;;;;;;;1;02;2;08;4;2;1;32;1;231.0245
